time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
12:51:45:492,-0.0418,0.5016,0.9468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
12:51:45:492,0.0085,0.5806,0.7387,0,0,0,0,0,0,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:493,-0.1029,0.5928,0.759,0,0,0,0,0,0,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:508,-0.1594,0.5378,0.9189,0,0,0,0,0,0,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:528,-0.1594,0.5378,0.9189,0,0,0,-0.0073,0.028,0.0096,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:529,-0.0721,0.5536,0.8414,0,0,0,-0.0073,0.028,0.0096,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:547,-0.0144,0.5747,0.7532,0,0,0,-0.0073,0.028,0.0096,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:582,-0.0144,0.5747,0.7532,0,0,0,-0.0029,0.0111,0.0136,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:584,-0.0684,0.5422,0.8524,0,0,0,-0.0029,0.0111,0.0136,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:585,-0.0978,0.529,0.8854,0,0,0,-0.0029,0.0111,0.0136,0,0,0,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:586,-0.0978,0.529,0.8854,0,0,0,-0.0029,0.0111,0.0136,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:593,-0.0484,0.5507,0.7991,0,0,0,-0.0029,0.0111,0.0136,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:603,-0.0484,0.5507,0.7991,0,0,0,-0.0029,0.0111,0.0136,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:616,-0.0382,0.5412,0.817,0,0,0,-0.0029,0.0111,0.0136,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:652,-0.0696,0.5239,0.8871,0,0,0,-0.0029,0.0111,0.0136,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:654,-0.0696,0.5239,0.8871,0,0,0,-0.0036,-0.0293,-0.053,20.496,-8.9182,-34.2088,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:658,-0.0696,0.5239,0.8871,0,0,0,-0.0036,-0.0293,-0.053,20.5204,-8.6376,-34.099,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:659,-0.0587,0.5449,0.8416,0,0,0,-0.0036,-0.0293,-0.053,20.5204,-8.6376,-34.099,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:671,-0.0462,0.5597,0.7996,0,0,0,-0.0036,-0.0293,-0.053,20.5204,-8.6376,-34.099,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:674,-0.0462,0.5597,0.7996,0.1247,-0.0825,0.0243,-0.0036,-0.0293,-0.053,20.5204,-8.6376,-34.099,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:692,-0.0711,0.5478,0.849,0.1247,-0.0825,0.0243,-0.0036,-0.0293,-0.053,20.5204,-8.6376,-34.099,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:719,-0.0711,0.5478,0.849,0.1247,-0.0825,0.0243,-0.0036,-0.0293,-0.053,20.5692,-8.6986,-33.977,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:721,-0.0743,0.5541,0.8475,0.1247,-0.0825,0.0243,-0.0036,-0.0293,-0.053,20.5692,-8.6986,-33.977,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:722,-0.0743,0.5541,0.8475,0.1247,-0.0825,0.0243,0,-0.0277,-0.0775,20.5692,-8.6986,-33.977,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:741,-0.0626,0.5696,0.8079,0.1247,-0.0825,0.0243,0,-0.0277,-0.0775,20.5692,-8.6986,-33.977,0,0,0,48.74035478,9.08980964,0,Stop
12:51:45:743,-0.0626,0.5696,0.8079,0.1525,-0.0558,0.0449,0,-0.0277,-0.0775,20.5692,-8.6986,-33.977,0,0,0,48.74035478,9.08980964,0,Stop
