time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
12:48:45:089,0.0853,0.6627,0.7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
12:48:45:090,-0.057,0.6649,0.7678,0,0,0,0,0,0,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:090,-0.0017,0.6339,0.8089,0,0,0,0,0,0,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:108,0.1362,0.6424,0.7277,0,0,0,0,0,0,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:126,0.1362,0.6424,0.7277,0,0,0,-0.0142,-0.0153,0.0567,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:127,0.0985,0.6343,0.7759,0,0,0,-0.0142,-0.0153,0.0567,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:147,0.0017,0.6444,0.7893,0,0,0,-0.0142,-0.0153,0.0567,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:150,0.0279,0.6495,0.752,0,0,0,-0.0142,-0.0153,0.0567,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:178,0.0988,0.6441,0.7448,0,0,0,-0.0142,-0.0153,0.0567,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:180,0.0988,0.6441,0.7448,0,0,0,-0.0057,-0.0192,-0.0011,0,0,0,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:186,0.0988,0.6441,0.7448,0,0,0,-0.0057,-0.0192,-0.0011,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:192,0.0853,0.6256,0.8031,0,0,0,-0.0057,-0.0192,-0.0011,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:198,0.0853,0.6256,0.8031,0,0,0,-0.0057,-0.0192,-0.0011,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:215,0.0455,0.6404,0.7742,0,0,0,-0.0057,-0.0192,-0.0011,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:246,0.0396,0.6551,0.7414,0,0,0,-0.0057,-0.0192,-0.0011,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:249,0.0396,0.6551,0.7414,0,0,0,0.0045,-0.0107,-0.0322,-13.0784,-36.5878,-10.5408,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:251,0.0396,0.6551,0.7414,0,0,0,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:252,0.0552,0.6407,0.7693,0,0,0,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:266,0.0704,0.6312,0.793,0,0,0,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:269,0.0704,0.6312,0.793,-0.0259,-0.0019,0.0054,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:293,0.0582,0.6483,0.7576,-0.0259,-0.0019,0.0054,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:317,0.0259,0.6595,0.7481,-0.0259,-0.0019,0.0054,0.0045,-0.0107,-0.0322,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:318,0.0259,0.6595,0.7481,-0.0259,-0.0019,0.0054,0.008,-0.0039,-0.0236,-13.054,-35.4166,-7.2712,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:320,0.0259,0.6595,0.7481,-0.0259,-0.0019,0.0054,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:337,0.034,0.6544,0.7656,-0.0259,-0.0019,0.0054,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:339,0.034,0.6544,0.7656,-0.1121,0.0213,-0.0154,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,0,0,0,48.74324627,9.08661099,0,Stop
12:48:45:341,0.034,0.6544,0.7656,-0.1121,0.0213,-0.0154,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:348,0.0704,0.649,0.7676,-0.1121,0.0213,-0.0154,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:386,0.064,0.6556,0.7549,-0.1121,0.0213,-0.0154,0.008,-0.0039,-0.0236,-13.0418,-35.4898,-7.1736,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:387,0.064,0.6556,0.7549,-0.1121,0.0213,-0.0154,0.008,-0.0039,-0.0236,-12.9686,-35.502,-7.0882,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:389,0.064,0.6556,0.7549,-0.1121,0.0213,-0.0154,0.0035,0.0052,0.0205,-12.9686,-35.502,-7.0882,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:390,0.0338,0.6595,0.7556,-0.1121,0.0213,-0.0154,0.0035,0.0052,0.0205,-12.9686,-35.502,-7.0882,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:406,0.0462,0.6531,0.7615,-0.1121,0.0213,-0.0154,0.0035,0.0052,0.0205,-12.9686,-35.502,-7.0882,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:408,0.0462,0.6531,0.7615,-0.1616,0.092,-0.0669,0.0035,0.0052,0.0205,-12.9686,-35.502,-7.0882,153.8406,-39.7225,4.0257,48.74324627,9.08661099,0,Stop
12:48:45:410,0.0462,0.6531,0.7615,-0.1616,0.092,-0.0669,0.0035,0.0052,0.0205,-12.9686,-35.502,-7.0882,153.5258,-39.8273,3.687,48.74324627,9.08661099,0,Stop
12:48:45:452,0.0462,0.6531,0.7615,-0.1616,0.092,-0.0669,0.0035,0.0052,0.0205,-12.9564,-35.502,-7.1736,153.5258,-39.8273,3.687,48.74324627,9.08661099,0,Stop
12:48:45:454,0.0787,0.6451,0.7654,-0.1616,0.092,-0.0669,0.0035,0.0052,0.0205,-12.9564,-35.502,-7.1736,153.5258,-39.8273,3.687,48.74324627,9.08661099,0,Stop
12:48:45:456,0.0763,0.6412,0.7666,-0.1616,0.092,-0.0669,0.0035,0.0052,0.0205,-12.9564,-35.502,-7.1736,153.5258,-39.8273,3.687,48.74324627,9.08661099,0,Stop
12:48:45:457,0.0763,0.6412,0.7666,-0.1616,0.092,-0.0669,-0.0024,0.0128,0.0478,-12.9564,-35.502,-7.1736,153.5258,-39.8273,3.687,48.74324627,9.08661099,0,Stop
