time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
12:53:31:550,-0.0173,0.7663,0.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
12:53:31:551,0.0513,0.7879,0.6847,0,0,0,0,0,0,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:572,0.1496,0.8497,0.4163,0,0,0,0,0,0,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:587,0.1496,0.8497,0.4163,0,0,0,0.0609,-0.0526,0.0643,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:589,0.1635,0.8225,0.4938,0,0,0,0.0609,-0.0526,0.0643,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:609,0.0601,0.7775,0.7128,0,0,0,0.0609,-0.0526,0.0643,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:617,-0.0117,0.8194,0.6324,0,0,0,0.0609,-0.0526,0.0643,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:641,-0.0117,0.8194,0.6324,0,0,0,0.0148,0.0209,-0.0028,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:642,0.0768,0.8382,0.4972,0,0,0,0.0148,0.0209,-0.0028,0,0,0,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:646,0.0768,0.8382,0.4972,0,0,0,0.0148,0.0209,-0.0028,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:661,0.1643,0.7959,0.5676,0,0,0,0.0148,0.0209,-0.0028,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:664,0.1643,0.7959,0.5676,0,0,0,0.0148,0.0209,-0.0028,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:677,0.088,0.7949,0.6214,0,0,0,0.0148,0.0209,-0.0028,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:710,0.088,0.7949,0.6214,0,0,0,-0.0136,0.0322,-0.0229,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:712,0.0066,0.8242,0.5945,0,0,0,-0.0136,0.0322,-0.0229,-15.128,-17.0922,-34.4406,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:713,0.0066,0.8242,0.5945,0,0,0,-0.0136,0.0322,-0.0229,-15.6648,-17.0922,-35.685,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:715,0.0753,0.8115,0.5943,0,0,0,-0.0136,0.0322,-0.0229,-15.6648,-17.0922,-35.685,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:731,0.1276,0.8047,0.5701,0,0,0,-0.0136,0.0322,-0.0229,-15.6648,-17.0922,-35.685,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:734,0.1276,0.8047,0.5701,-0.1801,-0.0118,0.1082,-0.0136,0.0322,-0.0229,-15.6648,-17.0922,-35.685,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:780,0.1276,0.8047,0.5701,-0.1801,-0.0118,0.1082,-0.0136,0.0322,-0.0229,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:782,0.1276,0.8047,0.5701,-0.1801,-0.0118,0.1082,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:784,0.087,0.8167,0.564,-0.1801,-0.0118,0.1082,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:785,0.0535,0.8118,0.6085,-0.1801,-0.0118,0.1082,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:801,0.0684,0.812,0.5994,-0.1801,-0.0118,0.1082,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:802,0.0684,0.812,0.5994,-0.2191,-0.0191,0.1809,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,0,0,0,48.77586141,9.17084144,0,Stop
12:53:31:803,0.0684,0.812,0.5994,-0.2191,-0.0191,0.1809,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:810,0.1022,0.8159,0.5598,-0.2191,-0.0191,0.1809,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:847,0.1039,0.8101,0.5754,-0.2191,-0.0191,0.1809,-0.0055,0.0111,-0.0037,-15.5672,-17.1288,-35.5386,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:848,0.1039,0.8101,0.5754,-0.2191,-0.0191,0.1809,-0.0055,0.0111,-0.0037,-15.6282,-17.1776,-35.7094,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:850,0.1039,0.8101,0.5754,-0.2191,-0.0191,0.1809,0.0032,-0.0053,0.0025,-15.6282,-17.1776,-35.7094,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:867,0.0621,0.8113,0.5941,-0.2191,-0.0191,0.1809,0.0032,-0.0053,0.0025,-15.6282,-17.1776,-35.7094,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:871,0.0621,0.8113,0.5941,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6282,-17.1776,-35.7094,31.2978,-55.3492,5.8549,48.77586141,9.17084144,0,Stop
12:53:31:872,0.0621,0.8113,0.5941,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6282,-17.1776,-35.7094,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:874,0.0621,0.8135,0.5943,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6282,-17.1776,-35.7094,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:913,0.0621,0.8135,0.5943,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:915,0.1002,0.8113,0.573,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:917,0.0993,0.815,0.5649,-0.1145,0.0018,0.1012,0.0032,-0.0053,0.0025,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:919,0.0993,0.815,0.5649,-0.1145,0.0018,0.1012,0.0069,-0.0064,0.0119,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:939,0.0748,0.8128,0.5899,-0.1145,0.0018,0.1012,0.0069,-0.0064,0.0119,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:942,0.0748,0.8128,0.5899,-0.0353,-0.0112,0.0574,0.0069,-0.0064,0.0119,-15.6404,-17.202,-35.746,32.5252,-54.8791,5.1512,48.77586141,9.17084144,0,Stop
12:53:31:944,0.0748,0.8128,0.5899,-0.0353,-0.0112,0.0574,0.0069,-0.0064,0.0119,-15.6404,-17.202,-35.746,33.0453,-54.6968,4.8743,48.77586141,9.17084144,0,Stop
12:53:31:980,0.0748,0.8128,0.5899,-0.0353,-0.0112,0.0574,0.0069,-0.0064,0.0119,-15.5672,-17.2752,-35.7094,33.0453,-54.6968,4.8743,48.77586141,9.17084144,0,Stop
12:53:31:982,0.0675,0.8103,0.5982,-0.0353,-0.0112,0.0574,0.0069,-0.0064,0.0119,-15.5672,-17.2752,-35.7094,33.0453,-54.6968,4.8743,48.77586141,9.17084144,0,Stop
12:53:31:984,0.0863,0.8113,0.5757,-0.0353,-0.0112,0.0574,0.0069,-0.0064,0.0119,-15.5672,-17.2752,-35.7094,33.0453,-54.6968,4.8743,48.77586141,9.17084144,0,Stop
