time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
13:13:52:204,0.2662,0.8198,0.5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
13:13:52:205,0.2936,0.8281,0.4792,0,0,0,0,0,0,0,0,0,0,0,0,48.77692141,9.16925347,0,Stop
13:13:52:205,0.2799,0.8233,0.4999,0,0,0,0,0,0,0,0,0,0,0,0,48.77692141,9.16925347,0,Stop
13:13:52:238,0.2562,0.8191,0.5354,0,0,0,0,0,0,0,0,0,0,0,0,48.77692141,9.16925347,0,Stop
13:13:52:248,0.2562,0.8191,0.5354,0,0,0,-0.0124,-0.0124,-0.0192,0,0,0,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:266,0.2635,0.8201,0.5182,0,0,0,-0.0124,-0.0124,-0.0192,0,0,0,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:268,0.2809,0.8281,0.4907,0,0,0,-0.0124,-0.0124,-0.0192,0,0,0,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:284,0.2721,0.8247,0.5065,0,0,0,-0.0124,-0.0124,-0.0192,0,0,0,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:302,0.2721,0.8247,0.5065,0,0,0,-0.0124,-0.0124,-0.0192,-25.9982,-6.954,-16.2504,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:303,0.2596,0.824,0.5278,0,0,0,-0.0124,-0.0124,-0.0192,-25.9982,-6.954,-16.2504,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:305,0.2596,0.824,0.5278,0,0,0,-0.0055,-0.0051,-0.0071,-25.9982,-6.954,-16.2504,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:317,0.2611,0.8245,0.5141,0,0,0,-0.0055,-0.0051,-0.0071,-25.9982,-6.954,-16.2504,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:319,0.2611,0.8245,0.5141,0,0,0,-0.0055,-0.0051,-0.0071,-25.9982,-6.954,-16.2504,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:369,0.2611,0.8245,0.5141,0,0,0,-0.0055,-0.0051,-0.0071,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:377,0.2779,0.8206,0.5055,0,0,0,-0.0055,-0.0051,-0.0071,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:380,0.2711,0.8198,0.5143,0,0,0,-0.0055,-0.0051,-0.0071,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:382,0.2711,0.8198,0.5143,0,0,0,0.0025,0.0013,0.01,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:385,0.2733,0.8184,0.5248,0,0,0,0.0025,0.0013,0.01,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:387,0.2733,0.8184,0.5248,-0.0119,0.0199,-0.0108,0.0025,0.0013,0.01,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:400,0.274,0.8235,0.5073,-0.0119,0.0199,-0.0108,0.0025,0.0013,0.01,-25.9372,-6.9418,-16.653,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:435,0.274,0.8235,0.5073,-0.0119,0.0199,-0.0108,0.0025,0.0013,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:438,0.2909,0.8191,0.5065,-0.0119,0.0199,-0.0108,0.0025,0.0013,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:446,0.2909,0.8191,0.5065,-0.0119,0.0199,-0.0108,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:447,0.2762,0.8174,0.5068,-0.0119,0.0199,-0.0108,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:455,0.2811,0.8142,0.5251,-0.0119,0.0199,-0.0108,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:457,0.2811,0.8142,0.5251,0.0352,-0.0152,0.0058,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,0,0,0,48.77692145,9.16925431,0,Stop
13:13:52:458,0.2811,0.8142,0.5251,0.0352,-0.0152,0.0058,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:484,0.2728,0.8213,0.5031,0.0352,-0.0152,0.0058,0.0039,0.0067,0.01,-25.8762,-6.8686,-16.7384,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:503,0.2728,0.8213,0.5031,0.0352,-0.0152,0.0058,0.0039,0.0067,0.01,-25.7786,-6.8808,-16.6652,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:505,0.2855,0.8196,0.5068,0.0352,-0.0152,0.0058,0.0039,0.0067,0.01,-25.7786,-6.8808,-16.6652,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:514,0.2855,0.8196,0.5068,0.0352,-0.0152,0.0058,0.0044,0.0089,0.0028,-25.7786,-6.8808,-16.6652,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:526,0.2855,0.8196,0.5068,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.7786,-6.8808,-16.6652,64.4668,-58.0662,15.4304,48.77692145,9.16925431,0,Stop
13:13:52:527,0.2855,0.8196,0.5068,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.7786,-6.8808,-16.6652,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:529,0.2603,0.8225,0.5036,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.7786,-6.8808,-16.6652,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:569,0.2603,0.8225,0.5036,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:573,0.2789,0.8196,0.5253,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:577,0.2882,0.8262,0.5075,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:585,0.3092,0.8164,0.4994,0.0924,-0.0397,-0.0145,0.0044,0.0089,0.0028,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:586,0.3092,0.8164,0.4994,0.0924,-0.0397,-0.0145,0.0053,-0.0009,0.0007,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:594,0.2916,0.8179,0.497,0.0924,-0.0397,-0.0145,0.0053,-0.0009,0.0007,-25.681,-6.8442,-16.5676,64.2775,-58.0183,15.5471,48.77692145,9.16925431,0,Stop
13:13:52:597,0.2916,0.8179,0.497,0.0924,-0.0397,-0.0145,0.0053,-0.0009,0.0007,-25.681,-6.8442,-16.5676,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:599,0.2916,0.8179,0.497,0.0044,-0.0068,-0.045,0.0053,-0.0009,0.0007,-25.681,-6.8442,-16.5676,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:635,0.2916,0.8179,0.497,0.0044,-0.0068,-0.045,0.0053,-0.0009,0.0007,-25.7542,-6.7588,-16.653,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:638,0.2951,0.8191,0.5136,0.0044,-0.0068,-0.045,0.0053,-0.0009,0.0007,-25.7542,-6.7588,-16.653,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:642,0.309,0.8059,0.5136,0.0044,-0.0068,-0.045,0.0053,-0.0009,0.0007,-25.7542,-6.7588,-16.653,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:653,0.309,0.8059,0.5136,0.0044,-0.0068,-0.045,0.0009,0.0113,-0.0256,-25.7542,-6.7588,-16.653,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:663,0.309,0.8059,0.5136,0.1962,-0.0117,-0.0544,0.0009,0.0113,-0.0256,-25.7542,-6.7588,-16.653,64.1129,-57.9987,15.7344,48.77692145,9.16925431,0,Stop
13:13:52:666,0.309,0.8059,0.5136,0.1962,-0.0117,-0.0544,0.0009,0.0113,-0.0256,-25.7542,-6.7588,-16.653,63.9113,-58.078,15.7354,48.77692145,9.16925431,0,Stop
