time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:22:44:149,0.1017,0.6837,0.7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:22:44:149,0.1212,0.6962,0.706,0,0,0,0,0,0,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:149,0.135,0.6937,0.7104,0,0,0,0,0,0,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:150,0.0983,0.7006,0.7092,0,0,0,0,0,0,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:169,0.0738,0.6959,0.7421,0,0,0,0,0,0,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:181,0.0738,0.6959,0.7421,0,0,0,0.0077,0.0393,-0.0684,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:186,0.0866,0.6918,0.7321,0,0,0,0.0077,0.0393,-0.0684,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:199,0.1176,0.6984,0.6994,0,0,0,0.0077,0.0393,-0.0684,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:231,0.1464,0.6862,0.7131,0,0,0,0.0077,0.0393,-0.0684,0,0,0,0,0,0,48.77740165,9.1738902,0,Stop
14:22:44:233,0.1464,0.6862,0.7131,0,0,0,0.0165,0.0226,0.0326,0,0,0,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:234,0.1244,0.6889,0.7299,0,0,0,0.0165,0.0226,0.0326,0,0,0,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:235,0.1244,0.6889,0.7299,0,0,0,0.0165,0.0226,0.0326,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:241,0.1244,0.6889,0.7299,0,0,0,0.0165,0.0226,0.0326,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:267,0.0985,0.695,0.7185,0,0,0,0.0165,0.0226,0.0326,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:286,0.0975,0.6952,0.7148,0,0,0,0.0165,0.0226,0.0326,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:301,0.0975,0.6952,0.7148,0,0,0,0.0111,0.0218,-0.0285,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:302,0.1015,0.6923,0.7231,0,0,0,0.0111,0.0218,-0.0285,17.507,-10.1016,-31.8298,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:304,0.1015,0.6923,0.7231,0,0,0,0.0111,0.0218,-0.0285,17.3972,-9.882,-32.1958,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:313,0.1112,0.6849,0.7297,0,0,0,0.0111,0.0218,-0.0285,17.3972,-9.882,-32.1958,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:314,0.1112,0.6849,0.7297,0.1637,-0.0226,-0.058,0.0111,0.0218,-0.0285,17.3972,-9.882,-32.1958,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:334,0.1161,0.6932,0.7214,0.1637,-0.0226,-0.058,0.0111,0.0218,-0.0285,17.3972,-9.882,-32.1958,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:369,0.1161,0.6932,0.7214,0.1637,-0.0226,-0.058,0.0111,0.0218,-0.0285,17.3118,-9.882,-32.3178,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:371,0.1007,0.6989,0.7067,0.1637,-0.0226,-0.058,0.0111,0.0218,-0.0285,17.3118,-9.882,-32.3178,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:372,0.1007,0.6989,0.7067,0.1637,-0.0226,-0.058,0.0112,0.023,-0.0245,17.3118,-9.882,-32.3178,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:381,0.0988,0.6918,0.7236,0.1637,-0.0226,-0.058,0.0112,0.023,-0.0245,17.3118,-9.882,-32.3178,0,0,0,48.77740166,9.17389055,0,Stop
14:22:44:382,0.0988,0.6918,0.7236,0.1637,-0.0226,-0.058,0.0112,0.023,-0.0245,17.3118,-9.882,-32.3178,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:384,0.0988,0.6918,0.7236,-0.0144,-0.0224,0.0217,0.0112,0.023,-0.0245,17.3118,-9.882,-32.3178,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:401,0.0927,0.6957,0.7199,-0.0144,-0.0224,0.0217,0.0112,0.023,-0.0245,17.3118,-9.882,-32.3178,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:434,0.0927,0.6957,0.7199,-0.0144,-0.0224,0.0217,0.0112,0.023,-0.0245,17.202,-9.9674,-32.5374,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:436,0.1083,0.694,0.7158,-0.0144,-0.0224,0.0217,0.0112,0.023,-0.0245,17.202,-9.9674,-32.5374,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:437,0.1472,0.6791,0.7277,-0.0144,-0.0224,0.0217,0.0112,0.023,-0.0245,17.202,-9.9674,-32.5374,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:439,0.1472,0.6791,0.7277,-0.0144,-0.0224,0.0217,-0.0407,-0.0854,-0.0742,17.202,-9.9674,-32.5374,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:451,0.1205,0.6994,0.6874,-0.0144,-0.0224,0.0217,-0.0407,-0.0854,-0.0742,17.202,-9.9674,-32.5374,305.6106,-43.9663,6.147,48.77740166,9.17389055,0,Stop
14:22:44:455,0.1205,0.6994,0.6874,-0.0144,-0.0224,0.0217,-0.0407,-0.0854,-0.0742,17.202,-9.9674,-32.5374,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:458,0.1205,0.6994,0.6874,-0.0078,0.02,-0.0316,-0.0407,-0.0854,-0.0742,17.202,-9.9674,-32.5374,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:486,0.0929,0.6781,0.7355,-0.0078,0.02,-0.0316,-0.0407,-0.0854,-0.0742,17.202,-9.9674,-32.5374,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:501,0.0929,0.6781,0.7355,-0.0078,0.02,-0.0316,-0.0407,-0.0854,-0.0742,17.2386,-9.821,-32.5618,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:503,0.0611,0.6654,0.8355,-0.0078,0.02,-0.0316,-0.0407,-0.0854,-0.0742,17.2386,-9.821,-32.5618,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:508,0.0611,0.6654,0.8355,-0.0078,0.02,-0.0316,0.0832,0.1927,-0.168,17.2386,-9.821,-32.5618,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:519,0.0611,0.6654,0.8355,0.2419,-0.046,-0.0551,0.0832,0.1927,-0.168,17.2386,-9.821,-32.5618,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:521,-0.0897,0.7624,0.6317,0.2419,-0.046,-0.0551,0.0832,0.1927,-0.168,17.2386,-9.821,-32.5618,305.6941,-43.8964,5.9841,48.77740166,9.17389055,0,Stop
14:22:44:522,-0.0897,0.7624,0.6317,0.2419,-0.046,-0.0551,0.0832,0.1927,-0.168,17.2386,-9.821,-32.5618,306.4828,-43.8227,5.9515,48.77740166,9.17389055,0,Stop
14:22:44:534,-0.0298,0.7495,0.6429,0.2419,-0.046,-0.0551,0.0832,0.1927,-0.168,17.2386,-9.821,-32.5618,306.4828,-43.8227,5.9515,48.77740166,9.17389055,0,Stop
14:22:44:567,-0.0298,0.7495,0.6429,0.2419,-0.046,-0.0551,0.0832,0.1927,-0.168,17.2386,-9.882,-32.5984,306.4828,-43.8227,5.9515,48.77740166,9.17389055,0,Stop
