time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:00:11:492,-0.077,0.6194,0.8114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:00:11:493,-0.1329,0.6915,0.671,0,0,0,0,0,0,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:531,-0.1239,0.657,0.7632,0,0,0,0,0,0,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:532,-0.1239,0.657,0.7632,0,0,0,0.0204,-0.0087,-0.0027,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:551,-0.1119,0.64,0.7879,0,0,0,0.0204,-0.0087,-0.0027,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:553,-0.1227,0.672,0.7072,0,0,0,0.0204,-0.0087,-0.0027,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:589,-0.1078,0.657,0.7483,0,0,0,0.0204,-0.0087,-0.0027,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:593,-0.1078,0.657,0.7483,0,0,0,0.0136,-0.0039,0.0238,0,0,0,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:596,-0.1078,0.657,0.7483,0,0,0,0.0136,-0.0039,0.0238,-18.2146,-28.2064,-31.3296,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:599,-0.1224,0.6517,0.7752,0,0,0,0.0136,-0.0039,0.0238,-18.2146,-28.2064,-31.3296,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:608,-0.1066,0.661,0.7299,0,0,0,0.0136,-0.0039,0.0238,-18.2146,-28.2064,-31.3296,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:611,-0.1066,0.661,0.7299,0,0,0,0.0136,-0.0039,0.0238,-18.2146,-28.2064,-31.3296,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:627,-0.0831,0.6436,0.7517,0,0,0,0.0136,-0.0039,0.0238,-18.2146,-28.2064,-31.3296,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:655,-0.0831,0.6436,0.7517,0,0,0,0.0136,-0.0039,0.0238,-18.483,-27.999,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:657,-0.1015,0.6473,0.7681,0,0,0,0.0136,-0.0039,0.0238,-18.483,-27.999,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:659,-0.1015,0.6473,0.7681,0,0,0,0.0047,-0.025,0.0212,-18.483,-27.999,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:676,-0.0797,0.6466,0.7503,0,0,0,0.0047,-0.025,0.0212,-18.483,-27.999,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:678,-0.0797,0.6466,0.7503,0.0407,-0.0166,0.0298,0.0047,-0.025,0.0212,-18.483,-27.999,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:722,-0.0797,0.6466,0.7503,0.0407,-0.0166,0.0298,0.0047,-0.025,0.0212,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:724,-0.0706,0.6404,0.759,0.0407,-0.0166,0.0298,0.0047,-0.025,0.0212,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:726,-0.0946,0.6429,0.761,0.0407,-0.0166,0.0298,0.0047,-0.025,0.0212,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:727,-0.0946,0.6429,0.761,0.0407,-0.0166,0.0298,-0.0028,-0.0337,-0.0164,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:728,-0.0831,0.6395,0.7571,0.0407,-0.0166,0.0298,-0.0028,-0.0337,-0.0164,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:746,-0.0941,0.6434,0.7642,0.0407,-0.0166,0.0298,-0.0028,-0.0337,-0.0164,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:748,-0.0941,0.6434,0.7642,0.2161,-0.1049,0.1028,-0.0028,-0.0337,-0.0164,-18.4708,-28.0966,-31.0978,0,0,0,48.7456111,9.10609219,0,Stop
15:00:11:750,-0.0941,0.6434,0.7642,0.2161,-0.1049,0.1028,-0.0028,-0.0337,-0.0164,-18.4708,-28.0966,-31.0978,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:789,-0.0941,0.6434,0.7642,0.2161,-0.1049,0.1028,-0.0028,-0.0337,-0.0164,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:791,-0.1027,0.6497,0.7564,0.2161,-0.1049,0.1028,-0.0028,-0.0337,-0.0164,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:792,-0.09,0.6444,0.7569,0.2161,-0.1049,0.1028,-0.0028,-0.0337,-0.0164,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:796,-0.09,0.6444,0.7569,0.2161,-0.1049,0.1028,0.0001,-0.0244,-0.0395,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:816,-0.1161,0.6578,0.7634,0.2161,-0.1049,0.1028,0.0001,-0.0244,-0.0395,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:819,-0.1161,0.6578,0.7634,0.1319,-0.1008,0.1073,0.0001,-0.0244,-0.0395,-18.666,-28.2064,-31.171,90.5539,-41.7589,-6.7363,48.7456111,9.10609219,0,Stop
15:00:11:821,-0.1161,0.6578,0.7634,0.1319,-0.1008,0.1073,0.0001,-0.0244,-0.0395,-18.666,-28.2064,-31.171,91.5024,-41.3057,-6.1223,48.7456111,9.10609219,0,Stop
