time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:50:01:813,-0.0821,0.7534,0.6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:50:01:833,-0.0853,0.7636,0.6263,0,0,0,0,0,0,0,0,0,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:839,-0.1232,0.7512,0.6808,0,0,0,0,0,0,0,0,0,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:841,-0.1232,0.7512,0.6808,0,0,0,0.0023,-0.0332,-0.0482,0,0,0,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:859,-0.1251,0.7563,0.6398,0,0,0,0.0023,-0.0332,-0.0482,0,0,0,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:899,-0.1251,0.7563,0.6398,0,0,0,0.0023,-0.0332,-0.0482,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:901,-0.1127,0.7607,0.6187,0,0,0,0.0023,-0.0332,-0.0482,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:903,-0.132,0.7546,0.6622,0,0,0,0.0023,-0.0332,-0.0482,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:910,-0.132,0.7546,0.6622,0,0,0,-0.0009,-0.0278,-0.0362,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:911,-0.1349,0.7526,0.6674,0,0,0,-0.0009,-0.0278,-0.0362,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:913,-0.1349,0.7526,0.6674,0,0,0,-0.0009,-0.0278,-0.0362,-18.0926,-40.8456,-28.4504,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:965,-0.1349,0.7526,0.6674,0,0,0,-0.0009,-0.0278,-0.0362,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:968,-0.1259,0.7578,0.6364,0,0,0,-0.0009,-0.0278,-0.0362,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:969,-0.1339,0.749,0.6464,0,0,0,-0.0009,-0.0278,-0.0362,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:979,-0.1398,0.747,0.6705,0,0,0,-0.0009,-0.0278,-0.0362,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:980,-0.1398,0.747,0.6705,-0.1207,0.002,-0.0048,-0.0009,-0.0278,-0.0362,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:982,-0.1398,0.747,0.6705,-0.1207,0.002,-0.0048,0.0035,0.0128,0.0198,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:01:993,-0.1237,0.7602,0.64,-0.1207,0.002,-0.0048,0.0035,0.0128,0.0198,-17.6778,-38.6984,-26.5594,0,0,0,48.74560346,9.10608802,0,Stop
14:50:02:027,-0.1144,0.7551,0.6439,-0.1207,0.002,-0.0048,0.0035,0.0128,0.0198,-17.6778,-38.6984,-26.5594,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:031,-0.1144,0.7551,0.6439,-0.1207,0.002,-0.0048,0.0035,0.0128,0.0198,-17.568,-38.6618,-26.3886,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:032,-0.1278,0.7468,0.6622,-0.1207,0.002,-0.0048,0.0035,0.0128,0.0198,-17.568,-38.6618,-26.3886,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:048,-0.1278,0.7468,0.6622,-0.1207,0.002,-0.0048,0.0032,0.0277,0.0485,-17.568,-38.6618,-26.3886,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:050,-0.1278,0.7468,0.6622,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.568,-38.6618,-26.3886,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:053,-0.1151,0.7561,0.6447,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.568,-38.6618,-26.3886,0,0,0,48.74560633,9.10608931,0,Stop
14:50:02:055,-0.1151,0.7561,0.6447,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.568,-38.6618,-26.3886,101.8813,-49.5139,-6.5059,48.74560633,9.10608931,0,Stop
14:50:02:098,-0.1151,0.7561,0.6447,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8813,-49.5139,-6.5059,48.74560633,9.10608931,0,Stop
14:50:02:100,-0.1002,0.759,0.6336,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8813,-49.5139,-6.5059,48.74560633,9.10608931,0,Stop
14:50:02:102,-0.1185,0.7458,0.6603,-0.1355,-0.0304,0.0335,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8813,-49.5139,-6.5059,48.74560633,9.10608931,0,Stop
14:50:02:119,-0.1185,0.7458,0.6603,-0.0066,-0.0091,0.0087,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8813,-49.5139,-6.5059,48.74560633,9.10608931,0,Stop
14:50:02:121,-0.1185,0.7458,0.6603,-0.0066,-0.0091,0.0087,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:122,-0.1173,0.7487,0.6591,-0.0066,-0.0091,0.0087,0.0032,0.0277,0.0485,-17.6046,-38.674,-26.352,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:123,-0.1173,0.7487,0.6591,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.6046,-38.674,-26.352,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:166,-0.1173,0.7487,0.6591,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:172,-0.0929,0.7561,0.6408,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:175,-0.1039,0.7492,0.6569,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:178,-0.1266,0.7446,0.6661,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:188,-0.1078,0.7541,0.6478,-0.0066,-0.0091,0.0087,-0.0009,0.0144,0.0334,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:192,-0.1078,0.7541,0.6478,-0.0066,-0.0091,0.0087,-0.0005,-0.0119,-0.012,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:193,-0.1078,0.7541,0.6478,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.568,-38.6252,-26.4008,101.8143,-49.4171,-6.8243,48.74560633,9.10608931,0,Stop
14:50:02:195,-0.1078,0.7541,0.6478,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.568,-38.6252,-26.4008,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:227,-0.0978,0.7585,0.6488,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.568,-38.6252,-26.4008,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:231,-0.1058,0.7468,0.6625,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.568,-38.6252,-26.4008,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:233,-0.1058,0.7468,0.6625,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.5802,-38.6374,-26.413,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:259,-0.101,0.746,0.6469,0.0661,-0.0238,0.0208,-0.0005,-0.0119,-0.012,-17.5802,-38.6374,-26.413,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:261,-0.101,0.746,0.6469,0.0661,-0.0238,0.0208,-0.0007,-0.0305,-0.0379,-17.5802,-38.6374,-26.413,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:264,-0.101,0.746,0.6469,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.5802,-38.6374,-26.413,101.8065,-49.4043,-6.7737,48.74560633,9.10608931,0,Stop
14:50:02:265,-0.101,0.746,0.6469,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.5802,-38.6374,-26.413,102.0114,-49.3484,-6.684,48.74560633,9.10608931,0,Stop
14:50:02:299,-0.101,0.746,0.6469,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.6412,-38.6374,-26.4374,102.0114,-49.3484,-6.684,48.74560633,9.10608931,0,Stop
14:50:02:301,-0.089,0.7541,0.6381,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.6412,-38.6374,-26.4374,102.0114,-49.3484,-6.684,48.74560633,9.10608931,0,Stop
14:50:02:302,-0.0924,0.7519,0.6613,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.6412,-38.6374,-26.4374,102.0114,-49.3484,-6.684,48.74560633,9.10608931,0,Stop
14:50:02:324,-0.0988,0.7473,0.6661,0.063,-0.0314,0.0509,-0.0007,-0.0305,-0.0379,-17.6412,-38.6374,-26.4374,102.0114,-49.3484,-6.684,48.74560633,9.10608931,0,Stop
