time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
12:57:39:695,0.2215,0.8707,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
12:57:39:695,0.2884,0.8536,0.4579,0,0,0,0,0,0,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:695,0.3297,0.8651,0.3841,0,0,0,0,0,0,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:730,0.3085,0.8631,0.4068,0,0,0,0,0,0,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:731,0.3085,0.8631,0.4068,0,0,0,0.0314,0.0051,-0.0076,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:751,0.2581,0.8624,0.4603,0,0,0,0.0314,0.0051,-0.0076,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:752,0.2704,0.8612,0.4447,0,0,0,0.0314,0.0051,-0.0076,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:782,0.3168,0.8648,0.4009,0,0,0,0.0314,0.0051,-0.0076,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:783,0.3168,0.8648,0.4009,0,0,0,0.0521,0.0297,0.004,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:785,0.2926,0.869,0.4097,0,0,0,0.0521,0.0297,0.004,0,0,0,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:786,0.2926,0.869,0.4097,0,0,0,0.0521,0.0297,0.004,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:801,0.2713,0.8609,0.4542,0,0,0,0.0521,0.0297,0.004,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:803,0.2713,0.8609,0.4542,0,0,0,0.0521,0.0297,0.004,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:851,0.2713,0.8609,0.4542,0,0,0,0.0148,-0.0008,-0.0391,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:853,0.2774,0.8643,0.4293,0,0,0,0.0148,-0.0008,-0.0391,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:855,0.3024,0.8692,0.4068,0,0,0,0.0148,-0.0008,-0.0391,11.0288,-42.6146,-2.2326,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:857,0.3024,0.8692,0.4068,0,0,0,0.0148,-0.0008,-0.0391,10.9068,-39.5402,0.2684,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:872,0.2767,0.869,0.4227,0,0,0,0.0148,-0.0008,-0.0391,10.9068,-39.5402,0.2684,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:874,0.2767,0.869,0.4227,0.0108,-0.0019,0.0081,0.0148,-0.0008,-0.0391,10.9068,-39.5402,0.2684,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:884,0.2542,0.8658,0.4425,0.0108,-0.0019,0.0081,0.0148,-0.0008,-0.0391,10.9068,-39.5402,0.2684,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:918,0.2542,0.8658,0.4425,0.0108,-0.0019,0.0081,0.0148,-0.0008,-0.0391,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:920,0.2973,0.8609,0.4247,0.0108,-0.0019,0.0081,0.0148,-0.0008,-0.0391,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:921,0.2973,0.8609,0.4247,0.0108,-0.0019,0.0081,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:941,0.3095,0.8621,0.4051,0.0108,-0.0019,0.0081,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:943,0.2926,0.858,0.4378,0.0108,-0.0019,0.0081,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:945,0.2926,0.858,0.4378,-0.0605,0.0161,0.0071,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,0,0,0,48.7787134,9.17092344,0,Stop
12:57:39:946,0.2926,0.858,0.4378,-0.0605,0.0161,0.0071,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:39:985,0.2852,0.8538,0.4535,-0.0605,0.0161,0.0071,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:39:986,0.2782,0.8641,0.4186,-0.0605,0.0161,0.0071,0.0088,-0.0025,-0.0049,10.8702,-39.4914,0.183,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:39:988,0.2782,0.8641,0.4186,-0.0605,0.0161,0.0071,0.0088,-0.0025,-0.0049,10.8458,-39.5402,0.0854,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:39:990,0.2782,0.8641,0.4186,-0.0605,0.0161,0.0071,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:40:010,0.2738,0.878,0.4178,-0.0605,0.0161,0.0071,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:40:014,0.2738,0.878,0.4178,0.0846,-0.0623,0.048,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.956,-63.9513,16.8538,48.7787134,9.17092344,0,Stop
12:57:40:016,0.2738,0.878,0.4178,0.0846,-0.0623,0.048,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.7737,-63.9951,16.6013,48.7787134,9.17092344,0,Stop
12:57:40:023,0.2506,0.8736,0.4038,0.0846,-0.0623,0.048,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.7737,-63.9951,16.6013,48.7787134,9.17092344,0,Stop
12:57:40:052,0.2879,0.8612,0.4347,0.0846,-0.0623,0.048,0.0486,0.0526,-0.0786,10.8458,-39.5402,0.0854,229.7737,-63.9951,16.6013,48.7787134,9.17092344,0,Stop
12:57:40:056,0.2879,0.8612,0.4347,0.0846,-0.0623,0.048,0.0486,0.0526,-0.0786,10.9068,-39.5036,0.0122,229.7737,-63.9951,16.6013,48.7787134,9.17092344,0,Stop
12:57:40:062,0.2879,0.8612,0.4347,0.0846,-0.0623,0.048,0.028,0.0112,-0.0024,10.9068,-39.5036,0.0122,229.7737,-63.9951,16.6013,48.7787134,9.17092344,0,Stop
12:57:40:079,0.2879,0.8612,0.4347,0.0846,-0.0623,0.048,0.028,0.0112,-0.0024,10.9068,-39.5036,0.0122,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:081,0.2789,0.867,0.4264,0.0846,-0.0623,0.048,0.028,0.0112,-0.0024,10.9068,-39.5036,0.0122,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:083,0.2816,0.8724,0.4222,0.0846,-0.0623,0.048,0.028,0.0112,-0.0024,10.9068,-39.5036,0.0122,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:084,0.2816,0.8724,0.4222,-0.1056,-0.0199,0.04,0.028,0.0112,-0.0024,10.9068,-39.5036,0.0122,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:120,0.2816,0.8724,0.4222,-0.1056,-0.0199,0.04,0.028,0.0112,-0.0024,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:122,0.274,0.8746,0.4148,-0.1056,-0.0199,0.04,0.028,0.0112,-0.0024,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:125,0.2621,0.8719,0.4252,-0.1056,-0.0199,0.04,0.028,0.0112,-0.0024,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:130,0.2621,0.8719,0.4252,-0.1056,-0.0199,0.04,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:152,0.2664,0.8702,0.4376,-0.1056,-0.0199,0.04,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:153,0.2664,0.8702,0.4376,0.0031,0.0193,0.0374,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.6508,-64.1488,16.4536,48.7787134,9.17092344,0,Stop
12:57:40:155,0.2664,0.8702,0.4376,0.0031,0.0193,0.0374,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.4189,-64.0961,16.2957,48.7787134,9.17092344,0,Stop
12:57:40:185,0.254,0.8731,0.4165,0.0031,0.0193,0.0374,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.4189,-64.0961,16.2957,48.7787134,9.17092344,0,Stop
12:57:40:188,0.2472,0.8614,0.4432,0.0031,0.0193,0.0374,0.0105,0.0337,0.0032,10.919,-39.467,0.0976,229.4189,-64.0961,16.2957,48.7787134,9.17092344,0,Stop
