time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:16:03:704,0.154,0.6918,0.7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:16:03:704,0.1696,0.683,0.7155,0,0,0,0,0,0,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:714,0.1389,0.6803,0.7431,0,0,0,0,0,0,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:742,0.1251,0.6862,0.7426,0,0,0,0,0,0,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:752,0.1251,0.6862,0.7426,0,0,0,0.0125,0.0421,-0.0269,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:764,0.1293,0.6945,0.7053,0,0,0,0.0125,0.0421,-0.0269,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:765,0.1283,0.694,0.717,0,0,0,0.0125,0.0421,-0.0269,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:786,0.1085,0.6935,0.7246,0,0,0,0.0125,0.0421,-0.0269,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:806,0.1034,0.7008,0.6987,0,0,0,0.0125,0.0421,-0.0269,0,0,0,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:809,0.1034,0.7008,0.6987,0,0,0,0.0125,0.0421,-0.0269,14.274,-3.5624,-23.2044,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:811,0.1034,0.7008,0.6987,0,0,0,0.0473,0.0652,-0.0382,14.274,-3.5624,-23.2044,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:821,0.1185,0.6964,0.7089,0,0,0,0.0473,0.0652,-0.0382,14.274,-3.5624,-23.2044,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:823,0.1185,0.6964,0.7089,0,0,0,0.0473,0.0652,-0.0382,14.274,-3.5624,-23.2044,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:874,0.1185,0.6964,0.7089,0,0,0,0.0473,0.0652,-0.0382,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:876,0.1141,0.6957,0.7326,0,0,0,0.0473,0.0652,-0.0382,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:877,0.1119,0.703,0.7094,0,0,0,0.0473,0.0652,-0.0382,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:881,0.1119,0.703,0.7094,0,0,0,-0.033,-0.0569,0.0012,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:886,0.1264,0.7025,0.7019,0,0,0,-0.033,-0.0569,0.0012,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:891,0.1264,0.7025,0.7019,-0.1135,0.0498,-0.0858,-0.033,-0.0569,0.0012,13.6152,-3.5868,-23.912,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:939,0.1264,0.7025,0.7019,-0.1135,0.0498,-0.0858,-0.033,-0.0569,0.0012,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:941,0.1156,0.6972,0.7111,-0.1135,0.0498,-0.0858,-0.033,-0.0569,0.0012,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:942,0.1168,0.6832,0.7399,-0.1135,0.0498,-0.0858,-0.033,-0.0569,0.0012,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:947,0.1224,0.6967,0.7084,-0.1135,0.0498,-0.0858,-0.033,-0.0569,0.0012,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:951,0.1224,0.6967,0.7084,-0.1135,0.0498,-0.0858,-0.0419,-0.0486,0.041,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:960,0.1533,0.691,0.7099,-0.1135,0.0498,-0.0858,-0.0419,-0.0486,0.041,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:961,0.1533,0.691,0.7099,-0.0652,0.0747,-0.0561,-0.0419,-0.0486,0.041,13.2736,-3.5624,-24.2658,0,0,0,48.77692231,9.17314293,0,Stop
14:16:03:963,0.1533,0.691,0.7099,-0.0652,0.0747,-0.0561,-0.0419,-0.0486,0.041,13.2736,-3.5624,-24.2658,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:03:986,0.1381,0.6884,0.7185,-0.0652,0.0747,-0.0561,-0.0419,-0.0486,0.041,13.2736,-3.5624,-24.2658,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:04:006,0.1381,0.6884,0.7185,-0.0652,0.0747,-0.0561,-0.0419,-0.0486,0.041,13.481,-3.4526,-23.9852,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:04:008,0.1168,0.6886,0.7275,-0.0652,0.0747,-0.0561,-0.0419,-0.0486,0.041,13.481,-3.4526,-23.9852,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:04:020,0.1168,0.6886,0.7275,-0.0652,0.0747,-0.0561,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:04:030,0.1068,0.6932,0.7207,-0.0652,0.0747,-0.0561,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,309.5759,-43.8137,7.041,48.77692231,9.17314293,0,Stop
14:16:04:032,0.1068,0.6932,0.7207,-0.0652,0.0747,-0.0561,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:033,0.1068,0.6932,0.7207,0.0038,0.0054,-0.0171,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:074,0.1281,0.693,0.7121,0.0038,0.0054,-0.0171,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:077,0.1508,0.6869,0.7158,0.0038,0.0054,-0.0171,-0.0526,-0.0541,-0.0064,13.481,-3.4526,-23.9852,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:079,0.1508,0.6869,0.7158,0.0038,0.0054,-0.0171,-0.0526,-0.0541,-0.0064,13.4932,-3.2574,-23.8876,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:086,0.1403,0.6823,0.7131,0.0038,0.0054,-0.0171,-0.0526,-0.0541,-0.0064,13.4932,-3.2574,-23.8876,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:089,0.1403,0.6823,0.7131,0.0038,0.0054,-0.0171,-0.055,-0.0578,0.027,13.4932,-3.2574,-23.8876,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:099,0.1491,0.6727,0.7441,0.0038,0.0054,-0.0171,-0.055,-0.0578,0.027,13.4932,-3.2574,-23.8876,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:101,0.1491,0.6727,0.7441,-0.0829,0.0268,-0.0165,-0.055,-0.0578,0.027,13.4932,-3.2574,-23.8876,310.1488,-43.9184,7.1174,48.77692231,9.17314293,0,Stop
14:16:04:102,0.1491,0.6727,0.7441,-0.0829,0.0268,-0.0165,-0.055,-0.0578,0.027,13.4932,-3.2574,-23.8876,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:140,0.1491,0.6727,0.7441,-0.0829,0.0268,-0.0165,-0.055,-0.0578,0.027,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:142,0.1389,0.6764,0.7219,-0.0829,0.0268,-0.0165,-0.055,-0.0578,0.027,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:144,0.1503,0.6759,0.7263,-0.0829,0.0268,-0.0165,-0.055,-0.0578,0.027,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:158,0.1503,0.6759,0.7263,-0.0829,0.0268,-0.0165,-0.0206,-0.0044,-0.0799,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:164,0.1183,0.6915,0.7001,-0.0829,0.0268,-0.0165,-0.0206,-0.0044,-0.0799,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:169,0.1183,0.6915,0.7001,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.4932,-3.1476,-23.9242,310.6077,-43.7767,7.2805,48.77692231,9.17314293,0,Stop
14:16:04:171,0.1183,0.6915,0.7001,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.4932,-3.1476,-23.9242,310.766,-43.6165,7.3441,48.77692231,9.17314293,0,Stop
14:16:04:185,0.1452,0.6512,0.7693,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.4932,-3.1476,-23.9242,310.766,-43.6165,7.3441,48.77692231,9.17314293,0,Stop
14:16:04:206,0.1452,0.6512,0.7693,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.542,-3.1476,-23.8022,310.766,-43.6165,7.3441,48.77692231,9.17314293,0,Stop
14:16:04:207,0.1389,0.6487,0.8512,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.542,-3.1476,-23.8022,310.766,-43.6165,7.3441,48.77692231,9.17314293,0,Stop
14:16:04:227,-0.0484,0.7852,0.5574,0.1818,-0.0487,-0.007,-0.0206,-0.0044,-0.0799,13.542,-3.1476,-23.8022,310.766,-43.6165,7.3441,48.77692231,9.17314293,0,Stop
14:16:04:228,-0.0484,0.7852,0.5574,0.1818,-0.0487,-0.007,0.1985,0.3459,-0.1096,13.542,-3.1476,-23.8022,310.766,-43.6165,7.3441,48.77692191,9.17314216,0,Stop
14:16:04:238,-0.0484,0.7852,0.5574,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.542,-3.1476,-23.8022,310.766,-43.6165,7.3441,48.77692191,9.17314216,0,Stop
14:16:04:239,-0.0484,0.7852,0.5574,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.542,-3.1476,-23.8022,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:240,-0.0178,0.7519,0.6383,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.542,-3.1476,-23.8022,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:273,0.0868,0.657,0.848,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.542,-3.1476,-23.8022,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:275,0.0868,0.657,0.848,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.5298,-3.0744,-23.8144,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:286,0.1604,0.6585,0.7979,0.2104,-0.129,-0.0396,0.1985,0.3459,-0.1096,13.5298,-3.0744,-23.8144,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:297,0.1604,0.6585,0.7979,0.2104,-0.129,-0.0396,-0.0065,-0.074,0.179,13.5298,-3.0744,-23.8144,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:299,0.1391,0.7312,0.6364,0.2104,-0.129,-0.0396,-0.0065,-0.074,0.179,13.5298,-3.0744,-23.8144,310.913,-43.5149,7.2595,48.77692191,9.17314216,0,Stop
14:16:04:308,0.1391,0.7312,0.6364,0.2104,-0.129,-0.0396,-0.0065,-0.074,0.179,13.5298,-3.0744,-23.8144,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:309,0.1391,0.7312,0.6364,-0.6522,0.1751,-0.0898,-0.0065,-0.074,0.179,13.5298,-3.0744,-23.8144,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:339,0.1391,0.7312,0.6364,-0.6522,0.1751,-0.0898,-0.0065,-0.074,0.179,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:342,0.0589,0.727,0.6476,-0.6522,0.1751,-0.0898,-0.0065,-0.074,0.179,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:345,-0.0178,0.6658,0.8062,-0.6522,0.1751,-0.0898,-0.0065,-0.074,0.179,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:365,-0.0288,0.6531,0.8333,-0.6522,0.1751,-0.0898,-0.0065,-0.074,0.179,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:367,-0.0288,0.6531,0.8333,-0.6522,0.1751,-0.0898,-0.0076,0.1028,0.1345,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:377,0.0501,0.6925,0.7033,-0.6522,0.1751,-0.0898,-0.0076,0.1028,0.1345,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:379,0.0501,0.6925,0.7033,0.0351,-0.0408,0.2212,-0.0076,0.1028,0.1345,13.4688,-3.0866,-23.8876,310.2366,-44.0188,6.4249,48.77692191,9.17314216,0,Stop
14:16:04:380,0.0501,0.6925,0.7033,0.0351,-0.0408,0.2212,-0.0076,0.1028,0.1345,13.4688,-3.0866,-23.8876,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:406,0.0501,0.6925,0.7033,0.0351,-0.0408,0.2212,-0.0076,0.1028,0.1345,13.42,-3.1842,-23.8632,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:408,0.1858,0.6967,0.6945,0.0351,-0.0408,0.2212,-0.0076,0.1028,0.1345,13.42,-3.1842,-23.8632,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:431,0.253,0.6246,0.7517,0.0351,-0.0408,0.2212,-0.0076,0.1028,0.1345,13.42,-3.1842,-23.8632,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:436,0.253,0.6246,0.7517,0.0351,-0.0408,0.2212,0.0519,0.0957,0.411,13.42,-3.1842,-23.8632,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:447,0.1445,0.6177,0.7532,0.0351,-0.0408,0.2212,0.0519,0.0957,0.411,13.42,-3.1842,-23.8632,310.328,-44.2837,6.3715,48.77692191,9.17314216,0,Stop
14:16:04:449,0.1445,0.6177,0.7532,0.0351,-0.0408,0.2212,0.0519,0.0957,0.411,13.42,-3.1842,-23.8632,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:450,0.1445,0.6177,0.7532,-1.0578,-0.1697,0.4593,0.0519,0.0957,0.411,13.42,-3.1842,-23.8632,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:473,-0.0486,0.715,0.7067,-1.0578,-0.1697,0.4593,0.0519,0.0957,0.411,13.42,-3.1842,-23.8632,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:475,-0.0486,0.715,0.7067,-1.0578,-0.1697,0.4593,0.0519,0.0957,0.411,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:485,-0.1273,0.7443,0.7481,-1.0578,-0.1697,0.4593,0.0519,0.0957,0.411,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:498,-0.0455,0.6722,0.8214,-1.0578,-0.1697,0.4593,0.0519,0.0957,0.411,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:505,-0.0455,0.6722,0.8214,-1.0578,-0.1697,0.4593,0.0702,0.0862,0.3045,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:516,0.1032,0.6683,0.7355,-1.0578,-0.1697,0.4593,0.0702,0.0862,0.3045,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:518,0.1032,0.6683,0.7355,0.2868,-0.3689,0.1259,0.0702,0.0862,0.3045,13.4932,-3.2452,-23.6436,309.5704,-44.1362,6.777,48.77692191,9.17314216,0,Stop
14:16:04:519,0.1032,0.6683,0.7355,0.2868,-0.3689,0.1259,0.0702,0.0862,0.3045,13.4932,-3.2452,-23.6436,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:539,0.1032,0.6683,0.7355,0.2868,-0.3689,0.1259,0.0702,0.0862,0.3045,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:541,0.1582,0.7059,0.6515,0.2868,-0.3689,0.1259,0.0702,0.0862,0.3045,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:564,0.0535,0.6762,0.7358,0.2868,-0.3689,0.1259,0.0702,0.0862,0.3045,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:575,0.0535,0.6762,0.7358,0.2868,-0.3689,0.1259,0.0899,0.1836,0.3995,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:585,-0.1044,0.6546,0.7927,0.2868,-0.3689,0.1259,0.0899,0.1836,0.3995,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:587,-0.1044,0.6546,0.7927,-1.5727,0.0964,0.3761,0.0899,0.1836,0.3995,13.3956,-3.5136,-23.7534,308.3926,-43.9035,6.4973,48.77692191,9.17314216,0,Stop
14:16:04:588,-0.1044,0.6546,0.7927,-1.5727,0.0964,0.3761,0.0899,0.1836,0.3995,13.3956,-3.5136,-23.7534,307.1778,-43.8672,7.8274,48.77692191,9.17314216,0,Stop
14:16:04:605,-0.1044,0.6546,0.7927,-1.5727,0.0964,0.3761,0.0899,0.1836,0.3995,13.4322,-3.8674,-23.7168,307.1778,-43.8672,7.8274,48.77692191,9.17314216,0,Stop
14:16:04:607,-0.1811,0.7218,0.7287,-1.5727,0.0964,0.3761,0.0899,0.1836,0.3995,13.4322,-3.8674,-23.7168,307.1778,-43.8672,7.8274,48.77692191,9.17314216,0,Stop
14:16:04:631,-0.0002,0.7023,0.7285,-1.5727,0.0964,0.3761,0.0899,0.1836,0.3995,13.4322,-3.8674,-23.7168,307.1778,-43.8672,7.8274,48.77692191,9.17314216,0,Stop
14:16:04:644,-0.0002,0.7023,0.7285,-1.5727,0.0964,0.3761,0.1164,-0.2103,0.9959,13.4322,-3.8674,-23.7168,307.1778,-43.8672,7.8274,48.77692191,9.17314216,0,Stop
