time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
13:15:53:841,0.2388,0.8668,0.4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
13:15:53:850,0.2464,0.8641,0.4505,0,0,0,0,0,0,0,0,0,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:891,0.2288,0.8697,0.44,0,0,0,0,0,0,0,0,0,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:896,0.2398,0.8685,0.4537,0,0,0,0,0,0,0,0,0,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:905,0.2398,0.8685,0.4537,0,0,0,0.0043,-0.0029,-0.014,0,0,0,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:918,0.2222,0.8746,0.4452,0,0,0,0.0043,-0.0029,-0.014,0,0,0,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:945,0.2222,0.8746,0.4452,0,0,0,0.0043,-0.0029,-0.014,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:948,0.2457,0.867,0.4501,0,0,0,0.0043,-0.0029,-0.014,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:950,0.2285,0.8739,0.4422,0,0,0,0.0043,-0.0029,-0.014,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:962,0.2285,0.8739,0.4422,0,0,0,-0.0009,0.0016,-0.0029,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:963,0.2351,0.8658,0.4564,0,0,0,-0.0009,0.0016,-0.0029,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:965,0.2351,0.8658,0.4564,0,0,0,-0.0009,0.0016,-0.0029,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:53:984,0.2401,0.867,0.4437,0,0,0,-0.0009,0.0016,-0.0029,20.6302,-36.3926,-3.8796,0,0,0,48.77785975,9.16926954,0,Stop
13:15:54:012,0.2401,0.867,0.4437,0,0,0,-0.0009,0.0016,-0.0029,20.74,-36.4536,-3.172,0,0,0,48.77785975,9.16926954,0,Stop
13:15:54:014,0.244,0.8619,0.4547,0,0,0,-0.0009,0.0016,-0.0029,20.74,-36.4536,-3.172,0,0,0,48.77785975,9.16926954,0,Stop
13:15:54:032,0.2329,0.8683,0.4435,0,0,0,-0.0009,0.0016,-0.0029,20.74,-36.4536,-3.172,0,0,0,48.77785975,9.16926954,0,Stop
13:15:54:034,0.2329,0.8683,0.4435,0,0,0,0.0003,0.0036,-0.0045,20.74,-36.4536,-3.172,0,0,0,48.77785975,9.16926954,0,Stop
13:15:54:036,0.2329,0.8683,0.4435,0.0067,-0.0028,0.0224,0.0003,0.0036,-0.0045,20.74,-36.4536,-3.172,0,0,0,48.77785975,9.16926954,0,Stop
