time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:29:32:714,-0.0281,0.6441,0.8053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:29:32:715,-0.0489,0.6784,0.7102,0,0,0,0,0,0,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:729,0.0301,0.6549,0.7404,0,0,0,0,0,0,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:755,0.0482,0.639,0.7793,0,0,0,0,0,0,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:757,0.0482,0.639,0.7793,0,0,0,0.0048,-0.0007,-0.0043,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:758,-0.0369,0.6619,0.749,0,0,0,0.0048,-0.0007,-0.0043,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:774,-0.0609,0.6656,0.7559,0,0,0,0.0048,-0.0007,-0.0043,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:813,-0.0017,0.6483,0.7808,0,0,0,0.0048,-0.0007,-0.0043,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:815,-0.0017,0.6483,0.7808,0,0,0,0.0027,-0.0012,-0.0202,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:817,0.0186,0.6534,0.7471,0,0,0,0.0027,-0.0012,-0.0202,0,0,0,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:819,0.0186,0.6534,0.7471,0,0,0,0.0027,-0.0012,-0.0202,-20.1544,-36.4536,-31.2076,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:831,-0.0335,0.6671,0.7299,0,0,0,0.0027,-0.0012,-0.0202,-20.1544,-36.4536,-31.2076,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:834,-0.0335,0.6671,0.7299,0,0,0,0.0027,-0.0012,-0.0202,-20.1544,-36.4536,-31.2076,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:861,-0.0591,0.6578,0.7827,0,0,0,0.0027,-0.0012,-0.0202,-20.1544,-36.4536,-31.2076,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:880,-0.043,0.65,0.7857,0,0,0,0.0027,-0.0012,-0.0202,-20.1544,-36.4536,-31.2076,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:882,-0.043,0.65,0.7857,0,0,0,0.0027,-0.0012,-0.0202,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:885,-0.043,0.65,0.7857,0,0,0,-0.0101,0.0176,-0.0334,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:900,-0.0308,0.6656,0.7368,0,0,0,-0.0101,0.0176,-0.0334,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:901,-0.0308,0.6656,0.7368,-0.067,0.0142,-0.0043,-0.0101,0.0176,-0.0334,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:947,-0.0357,0.6629,0.7385,-0.067,0.0142,-0.0043,-0.0101,0.0176,-0.0334,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:949,-0.0484,0.6558,0.7866,-0.067,0.0142,-0.0043,-0.0101,0.0176,-0.0334,-20.1056,-36.7342,-31.598,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:951,-0.0484,0.6558,0.7866,-0.067,0.0142,-0.0043,-0.0101,0.0176,-0.0334,-20.1544,-36.722,-31.7078,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:953,-0.0484,0.6558,0.7866,-0.067,0.0142,-0.0043,-0.0081,0.0052,-0.0154,-20.1544,-36.722,-31.7078,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:961,-0.0504,0.6605,0.7783,-0.067,0.0142,-0.0043,-0.0081,0.0052,-0.0154,-20.1544,-36.722,-31.7078,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:970,-0.0149,0.6646,0.7414,-0.067,0.0142,-0.0043,-0.0081,0.0052,-0.0154,-20.1544,-36.722,-31.7078,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:971,-0.0149,0.6646,0.7414,-0.2457,0.0207,0.0512,-0.0081,0.0052,-0.0154,-20.1544,-36.722,-31.7078,0,0,0,48.7403112,9.09917092,0,Stop
15:29:32:973,-0.0149,0.6646,0.7414,-0.2457,0.0207,0.0512,-0.0081,0.0052,-0.0154,-20.1544,-36.722,-31.7078,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
15:29:33:015,-0.0149,0.6646,0.7414,-0.2457,0.0207,0.0512,-0.0081,0.0052,-0.0154,-20.2276,-36.7342,-31.7566,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
15:29:33:018,0.0112,0.6497,0.7373,-0.2457,0.0207,0.0512,-0.0081,0.0052,-0.0154,-20.2276,-36.7342,-31.7566,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
15:29:33:019,-0.0083,0.6473,0.7759,-0.2457,0.0207,0.0512,-0.0081,0.0052,-0.0154,-20.2276,-36.7342,-31.7566,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
15:29:33:020,-0.0083,0.6473,0.7759,-0.2457,0.0207,0.0512,-0.0043,-0.0033,-0.006,-20.2276,-36.7342,-31.7566,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
15:29:33:041,-0.023,0.6451,0.7827,-0.2457,0.0207,0.0512,-0.0043,-0.0033,-0.006,-20.2276,-36.7342,-31.7566,109.113,-40.9877,-0.3124,48.7403112,9.09917092,0,Stop
