time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:31:58:001,-0.0411,0.6165,0.8869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:31:58:002,-0.1058,0.7617,0.5002,0,0,0,0,0,0,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:033,-0.0477,0.7025,0.6818,0,0,0,0,0,0,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:034,-0.0477,0.7025,0.6818,0,0,0,0.0506,0.0088,-0.0112,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:035,-0.0281,0.5876,0.9328,0,0,0,0.0506,0.0088,-0.0112,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:059,-0.055,0.6964,0.7031,0,0,0,0.0506,0.0088,-0.0112,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:098,-0.055,0.6964,0.7031,0,0,0,0.0406,-0.0115,-0.0193,0,0,0,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:099,-0.055,0.6964,0.7031,0,0,0,0.0406,-0.0115,-0.0193,17.6046,-44.5056,-18.605,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:100,-0.0205,0.7057,0.628,0,0,0,0.0406,-0.0115,-0.0193,17.6046,-44.5056,-18.605,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:101,-0.0457,0.6453,0.8282,0,0,0,0.0406,-0.0115,-0.0193,17.6046,-44.5056,-18.605,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:107,-0.0565,0.6735,0.7669,0,0,0,0.0406,-0.0115,-0.0193,17.6046,-44.5056,-18.605,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:109,-0.0565,0.6735,0.7669,0,0,0,0.0406,-0.0115,-0.0193,17.6046,-44.5056,-18.605,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:164,-0.0565,0.6735,0.7669,0,0,0,0.0406,-0.0115,-0.0193,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:167,0.0046,0.6871,0.674,0,0,0,0.0406,-0.0115,-0.0193,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:170,-0.0418,0.6575,0.7713,0,0,0,0.0406,-0.0115,-0.0193,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:172,-0.0418,0.6575,0.7713,0,0,0,0.0188,-0.0041,-0.0075,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:179,-0.0833,0.6703,0.7681,0,0,0,0.0188,-0.0041,-0.0075,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
14:31:58:181,-0.0833,0.6703,0.7681,0.0826,-0.0052,0.0296,0.0188,-0.0041,-0.0075,17.08,-44.8472,-19.2638,0,0,0,48.74329307,9.09586035,0,Stop
