time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:26:03:970,0.0604,0.5994,0.8143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:26:03:970,-0.0261,0.6373,0.7573,0,0,0,0,0,0,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:03:986,0.0164,0.6094,0.8214,0,0,0,0,0,0,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:006,0.0301,0.6192,0.7779,0,0,0,0,0,0,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:018,0.0301,0.6192,0.7779,0,0,0,-0.0075,0.0016,0.0053,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:027,-0.0005,0.6173,0.7915,0,0,0,-0.0075,0.0016,0.0053,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:029,0.0342,0.6111,0.794,0,0,0,-0.0075,0.0016,0.0053,0,0,0,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:067,0.0342,0.6111,0.794,0,0,0,-0.0075,0.0016,0.0053,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:068,0.025,0.6173,0.7925,0,0,0,-0.0075,0.0016,0.0053,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:070,0.0213,0.6187,0.7896,0,0,0,-0.0075,0.0016,0.0053,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:075,0.0213,0.6187,0.7896,0,0,0,-0.0031,-0.0037,0.008,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:096,0.0325,0.6089,0.7976,0,0,0,-0.0031,-0.0037,0.008,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:098,0.0325,0.6089,0.7976,0,0,0,-0.0031,-0.0037,0.008,-5.4168,-11.3704,-49.2026,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:133,0.0325,0.6089,0.7976,0,0,0,-0.0031,-0.0037,0.008,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:136,0.0173,0.6185,0.7793,0,0,0,-0.0031,-0.0037,0.008,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:137,0.0262,0.6094,0.8018,0,0,0,-0.0031,-0.0037,0.008,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:144,0.0262,0.6094,0.8018,0,0,0,0.0044,0.0109,0.0021,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:163,0.0161,0.6151,0.7952,0,0,0,0.0044,0.0109,0.0021,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:165,0.0176,0.6202,0.7835,0,0,0,0.0044,0.0109,0.0021,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:167,0.0176,0.6202,0.7835,0.0094,0.0054,-0.0053,0.0044,0.0109,0.0021,-5.7828,-11.0776,-49.0684,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:199,0.0176,0.6202,0.7835,0.0094,0.0054,-0.0053,0.0044,0.0109,0.0021,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:200,0.0255,0.6146,0.7908,0.0094,0.0054,-0.0053,0.0044,0.0109,0.0021,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:213,0.0139,0.6221,0.7881,0.0094,0.0054,-0.0053,0.0044,0.0109,0.0021,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:215,0.0139,0.6221,0.7881,0.0094,0.0054,-0.0053,0.0016,0.0068,0.0035,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:229,0.02,0.6204,0.7876,0.0094,0.0054,-0.0053,0.0016,0.0068,0.0035,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:235,0.02,0.6204,0.7876,-0.0296,0.0043,0.0023,0.0016,0.0068,0.0035,-5.8072,-11.102,-48.9464,0,0,0,48.7430309,9.10374632,0,Stop
14:26:04:236,0.02,0.6204,0.7876,-0.0296,0.0043,0.0023,0.0016,0.0068,0.0035,-5.8072,-11.102,-48.9464,11.3155,-37.8437,1.3827,48.7430309,9.10374632,0,Stop
14:26:04:265,0.02,0.6204,0.7876,-0.0296,0.0043,0.0023,0.0016,0.0068,0.0035,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.7430309,9.10374632,0,Stop
14:26:04:266,0.0171,0.6168,0.7925,-0.0296,0.0043,0.0023,0.0016,0.0068,0.0035,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.7430309,9.10374632,0,Stop
14:26:04:267,0.0142,0.6192,0.7903,-0.0296,0.0043,0.0023,0.0016,0.0068,0.0035,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.7430309,9.10374632,0,Stop
14:26:04:284,0.0142,0.6192,0.7903,-0.0296,0.0043,0.0023,-0.0016,0.0057,0.0027,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.7430309,9.10374632,0,Stop
14:26:04:296,0.0255,0.6182,0.7866,-0.0296,0.0043,0.0023,-0.0016,0.0057,0.0027,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.74303082,9.10374627,0,Stop
14:26:04:304,0.0107,0.6194,0.7913,-0.0296,0.0043,0.0023,-0.0016,0.0057,0.0027,-5.9536,-11.0654,-49.0562,11.3155,-37.8437,1.3827,48.74303082,9.10374627,0,Stop
14:26:04:306,0.0107,0.6194,0.7913,-0.0296,0.0043,0.0023,-0.0016,0.0057,0.0027,-5.9536,-11.0654,-49.0562,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:309,0.0107,0.6194,0.7913,-0.0131,0.0257,-0.0148,-0.0016,0.0057,0.0027,-5.9536,-11.0654,-49.0562,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:332,0.0107,0.6194,0.7913,-0.0131,0.0257,-0.0148,-0.0016,0.0057,0.0027,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:336,0.0159,0.6202,0.7881,-0.0131,0.0257,-0.0148,-0.0016,0.0057,0.0027,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:353,0.019,0.619,0.7869,-0.0131,0.0257,-0.0148,-0.0016,0.0057,0.0027,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:355,0.019,0.619,0.7869,-0.0131,0.0257,-0.0148,-0.0003,0.0112,0.0009,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:363,0.0076,0.6175,0.7908,-0.0131,0.0257,-0.0148,-0.0003,0.0112,0.0009,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:374,0.0076,0.6175,0.7908,-0.0395,0.0236,-0.0121,-0.0003,0.0112,0.0009,-5.917,-11.1508,-48.8244,11.5998,-37.8416,1.2824,48.74303082,9.10374627,0,Stop
14:26:04:377,0.0076,0.6175,0.7908,-0.0395,0.0236,-0.0121,-0.0003,0.0112,0.0009,-5.917,-11.1508,-48.8244,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:399,0.0076,0.6175,0.7908,-0.0395,0.0236,-0.0121,-0.0003,0.0112,0.0009,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:401,0.0168,0.6175,0.7905,-0.0395,0.0236,-0.0121,-0.0003,0.0112,0.0009,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:403,0.0168,0.6177,0.7876,-0.0395,0.0236,-0.0121,-0.0003,0.0112,0.0009,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:422,0.0168,0.6177,0.7876,-0.0395,0.0236,-0.0121,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:429,0.0115,0.618,0.7886,-0.0395,0.0236,-0.0121,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:442,0.0186,0.618,0.7879,-0.0395,0.0236,-0.0121,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:444,0.0186,0.618,0.7879,-0.0475,0.0202,-0.0124,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,11.7718,-37.8989,1.226,48.74303082,9.10374627,0,Stop
14:26:04:445,0.0186,0.618,0.7879,-0.0475,0.0202,-0.0124,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:466,0.0103,0.6192,0.7898,-0.0475,0.0202,-0.0124,-0.0005,0.01,0.0091,-5.8194,-11.0654,-48.7756,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:467,0.0103,0.6192,0.7898,-0.0475,0.0202,-0.0124,-0.0005,0.01,0.0091,-5.734,-11.0166,-48.7146,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:491,0.0173,0.6187,0.7896,-0.0475,0.0202,-0.0124,-0.0005,0.01,0.0091,-5.734,-11.0166,-48.7146,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:493,0.0173,0.6187,0.7896,-0.0475,0.0202,-0.0124,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.7146,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:504,0.0195,0.6163,0.7915,-0.0475,0.0202,-0.0124,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.7146,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:514,0.0195,0.6163,0.7915,-0.024,0.0065,-0.0226,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.7146,12.5126,-37.9343,1.1524,48.74303082,9.10374627,0,Stop
14:26:04:516,0.0195,0.6163,0.7915,-0.024,0.0065,-0.0226,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.7146,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:527,0.0161,0.616,0.7893,-0.024,0.0065,-0.0226,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.7146,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:532,0.0161,0.616,0.7893,-0.024,0.0065,-0.0226,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:563,0.0223,0.6151,0.7932,-0.024,0.0065,-0.0226,-0.0005,0.012,0.0164,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:568,0.0223,0.6151,0.7932,-0.024,0.0065,-0.0226,0,0.0119,0.0096,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:570,0.0211,0.6153,0.7923,-0.024,0.0065,-0.0226,0,0.0119,0.0096,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:588,0.0139,0.6165,0.791,-0.024,0.0065,-0.0226,0,0.0119,0.0096,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
14:26:04:590,0.0139,0.6165,0.791,-0.0221,0.0084,-0.0022,0,0.0119,0.0096,-5.734,-11.0166,-48.739,12.5862,-37.9613,1.0915,48.74303082,9.10374627,0,Stop
