time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed_(km/hr),Labels
2022-03-11 14:29:42.856,-0.03998333333333333,0.5821000000000001,0.8737333333333334,-0.7009333333333333,0.30173333333333335,-1.7440333333333335,0.06379999999999998,0.1836,-0.0636,17.746933333333335,-42.2486,-21.374399999999998,222.67976666666667,-40.43983333333333,-1.0995333333333335,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:42.906,-0.07126666666666667,0.5401166666666667,0.2324166666666667,-0.40609999999999996,-0.1731,-1.6278333333333332,0.15626666666666666,0.0438,-0.0814,17.7266,-42.1876,-21.3134,222.20759999999999,-40.757533333333335,-1.14425,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:42.956,-0.0039000000000000024,0.69985,1.0441500000000001,0.2197,-1.3687,-0.8593,0.06365000000000001,-0.0347,-0.03832500000000001,18.01025,-42.1876,-20.801000000000002,222.4811,-41.2362,-1.555,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.006,-0.04376666666666667,0.5574666666666667,0.8834833333333334,0.1675,-0.39219999999999994,0.0433,-0.3529,-0.0605,0.1176,18.137333333333334,-42.1754,-20.524466666666665,222.3102666666667,-41.85186666666666,-2.1162500000000004,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.056,0.008957142857142858,0.7298428571428571,0.5953857142857143,-0.10164285714285715,-0.011928571428571446,1.405385714285714,0.32969999999999994,0.04309999999999999,0.07840000000000001,18.23377142857143,-42.17888571428572,-20.187514285714286,222.33895714285714,-41.44482857142857,-1.8058714285714281,48.74358876000001,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.106,0.07579999999999998,0.671325,1.24845,-0.4605,0.4951,3.2215,-0.1543,0.0431,-0.0141,18.3122,-42.2486,-19.8738,222.253375,-41.28014999999999,-1.4485999999999999,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.156,-0.04723333333333333,0.8796,0.9988999999999999,-0.3109,0.7962000000000001,-2.8283,-0.1543,0.0431,-0.0141,18.320333333333334,-42.24046666666667,-19.947,221.8552,-41.979,-1.3277,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.206,0.0416125,0.4713125000000001,0.697575,0.201125,0.5237250000000001,-0.5915375,-0.4739,-0.22340000000000002,-0.05709999999999999,18.3122,-42.224199999999996,-20.072049999999997,221.99339999999998,-41.93315,-1.5430000000000001,48.74358876000001,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.256,-0.023440000000000006,0.88196,0.85136,0.87894,-0.28247999999999995,0.7458000000000001,0.18018,-0.08875999999999998,-0.012699999999999998,18.2756,-42.1876,-20.3374,222.32442,-41.48454,-1.6154800000000002,48.74358876,9.09624495,23.615999784,Asphalt_Ride
2022-03-11 14:29:43.306,-0.10718333333333335,0.5407166666666666,0.7426,0.6156,-0.8106,-2.8401,-0.0707,-0.046650000000000004,0.09499999999999999,18.3122,-42.2364,-20.3618,223.0957,-39.8735,-1.0442,48.743574833333334,9.09622574,23.495999904,Asphalt_Ride
2022-03-11 14:29:43.356,0.3156,-0.01,1.6745,-0.13582499999999997,0.3729,-0.299025,-0.4851,-0.0382,0.1916,18.3061,-42.2364,-20.4167,222.99255,-40.68485,-1.08825,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.406,0.0253125,0.7435249999999999,1.0663125,-0.638,-0.49665,1.4158999999999997,0.2844,0.20049999999999996,0.23859999999999998,18.229850000000003,-42.25775,-20.66985,222.61325,-40.65016249999999,-0.8391250000000001,48.743546980000005,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.456,-0.03816,0.44783999999999996,-0.08324000000000001,-0.8897,-1.7607,2.2838,0.31878,0.28918000000000005,0.2326,18.056,-42.3218,-20.9352,221.45387999999997,-39.41866,-0.4470599999999999,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.506,-0.0373,0.8428999999999999,0.7941333333333332,-0.7605,1.3178,-0.4029,0.34170000000000006,0.3483,0.2286,17.7388,-42.53326666666667,-21.1792,220.4052,-39.6865,-0.5919,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.556,-0.033185714285714284,0.6135428571428572,0.5587142857142857,-0.5034714285714285,0.3190571428571428,-1.9954142857142858,-0.05481428571428571,0.03655714285714284,0.11194285714285715,17.51397142857143,-42.71917142857143,-21.311657142857143,219.97662857142856,-40.2991,-0.6716571428571428,48.743546980000005,9.09618732,23.256000144,Asphalt_Ride
2022-03-11 14:29:43.606,0.10082857142857142,0.5227428571428571,0.5825714285714285,-0.16158571428571425,-0.1928857142857143,-2.2620857142857145,-0.09097142857142856,0.037457142857142856,0.12799999999999997,17.324,-42.95271428571429,-21.32734285714286,219.3775142857143,-41.276357142857144,-0.7473571428571429,48.743546980000005,9.09618732,23.256000144,Asphalt_Ride
2022-03-11 14:29:43.656,-0.044425000000000006,0.6457499999999999,1.25105,0.2112,0.3999,0.0572,-0.0664,0.05615,0.0007500000000000007,17.113550000000004,-43.154450000000004,-21.24935,219.3406,-41.4903,-0.7065,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.706,0.069375,0.6666,1.30725,0.4660500000000001,0.033600000000000005,-0.359875,-0.0538,0.0537,-0.1407,16.9214,-43.1636,-21.2036,218.94100000000003,-41.52015,-0.8575999999999999,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.756,-0.011657142857142842,0.6325857142857142,0.8552142857142858,0.4703285714285715,-0.0776,0.2390714285714286,-0.09215714285714285,-0.11287142857142858,-0.1237,16.754085714285715,-43.2124,-21.106,218.7657142857143,-41.400571428571425,-1.0254999999999999,48.743546980000005,9.09618732,23.256000144,Asphalt_Ride
2022-03-11 14:29:43.806,-0.08716249999999999,0.7442625,0.8782125000000002,0.030025000000000003,-0.13741250000000002,1.7887375,0.048725000000000004,0.19759999999999997,-0.06949999999999998,16.506600000000002,-43.2368,-20.9474,219.30755000000005,-40.763625,-1.0389249999999999,48.743546980000005,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.856,0.0399,0.7434,0.1435,0.1029,-0.3461,-3.0082,0.11,0.13119999999999998,-0.09555,16.3846,-43.2246,-20.862,219.2507,-39.9735,-0.9532,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.906,0.02866666666666667,0.5666166666666667,1.0666,-0.0982,0.0856,-1.0011999999999999,0.11919999999999999,-0.0609,-0.1374,16.2321,-43.173766666666666,-20.729833333333335,219.2104333333333,-40.2746,-1.2075333333333333,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:43.956,-0.04705000000000001,0.8933000000000001,0.3164,-0.14431666666666668,0.3561666666666667,0.8812833333333333,0.2876,-0.02276666666666667,-0.06746666666666666,16.110100000000003,-43.12293333333334,-20.286566666666662,219.33446666666666,-40.676066666666664,-1.7916666666666667,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.006,-0.07505714285714284,0.5978857142857142,0.8787571428571429,0.5903,-0.34277142857142856,-7.142857142859529e-05,0.08084285714285719,-0.0637,-0.033914285714285716,16.07785714285714,-42.933542857142854,-20.182285714285715,219.7436,-40.2746,-1.9426000000000003,48.743546980000005,9.09618732,23.256000144,Asphalt_Ride
2022-03-11 14:29:44.056,0.07436666666666666,0.5348666666666667,0.9949333333333333,0.3485,0.2976,-1.5527,-0.3071,-0.1437,-0.0358,16.010466666666666,-42.7122,-20.186933333333332,219.5131,-42.5823,-2.0178,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.106,-0.11928333333333331,0.7560833333333333,0.7404000000000001,0.033599999999999984,0.12655,-0.64695,0.027399999999999997,0.03271666666666667,-0.005716666666666665,15.896600000000001,-42.5414,-20.2276,219.62936666666664,-42.16553333333333,-1.9117999999999997,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.156,-0.17871428571428574,0.5276142857142857,0.5556142857142857,-0.3786428571428571,0.19024285714285716,0.3184571428571428,-0.013300000000000003,0.027542857142857147,0.04881428571428571,15.666542857142856,-42.394999999999996,-20.279885714285715,219.8786571428571,-41.27392857142858,-1.6893142857142858,48.743546980000005,9.09618732,23.256000144,Asphalt_Ride
2022-03-11 14:29:44.206,0.0444,0.5670000000000001,1.01925,-0.622,0.7771,0.4676,-0.06817500000000001,-0.0205,0.150625,15.45435,-42.48955,-20.1422,219.9792,-40.9255,-1.6264,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.256,-0.09904999999999999,0.7015500000000001,0.6981166666666668,-0.8892500000000001,-1.0045666666666666,-0.5194833333333333,0.009300000000000001,-0.0736,0.3469,15.310999999999998,-42.58206666666667,-20.0812,219.6665333333333,-41.054100000000005,-1.4757333333333333,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.306,0.04835,0.64965,0.4527833333333335,-0.6169000000000001,-0.5390999999999999,0.24849999999999997,0.10121666666666666,0.08456666666666666,0.30615000000000003,15.140199999999998,-42.6878,-20.0568,219.04406666666662,-41.2018,-1.1656,48.74354698,9.09618732,23.256000143999998,Asphalt_Ride
2022-03-11 14:29:44.356,0.06688333333333334,0.6797833333333333,1.2200166666666667,-0.14325,-0.326,0.2373500000000001,-0.0342,0.010933333333333328,0.18259999999999998,15.128,-42.94400000000001,-19.703,217.60936666666666,-41.624833333333335,-0.5834999999999999,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.406,-0.022575,0.745775,0.42757500000000004,0.0046,-0.9347,-0.7392,-0.1111,-0.0417,0.1249,14.99075,-43.181900000000006,-19.547449999999998,216.6045,-42.1373,-0.3585,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:44.456,-0.038360000000000005,0.5512,0.73414,0.42519999999999997,-0.19963999999999998,0.81936,-0.012,0.1348,0.0314,14.92792,-43.32952,-19.48828,216.54402,-41.9285,-0.16321999999999998,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:44.506,-0.07388571428571429,0.6150857142857143,0.7889142857142858,0.24810000000000004,0.1715571428571429,0.030200000000000036,-0.0012857142857142854,0.1725142857142857,0.07537142857142856,14.8596,-43.6028,-19.459,216.29867142857145,-41.44164285714286,0.044871428571428576,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.556,0.0346,0.75858,0.7716200000000001,-0.3619,0.0131,-2.4074,-0.04226,0.11852,0.07786,14.75712,-43.80776,-19.32724,215.9121,-41.0075,-0.1672,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:44.606,0.016983333333333333,0.5595,0.8954166666666667,-0.5729833333333332,-0.13098333333333334,0.8096000000000001,-0.10640000000000001,0.028100000000000003,0.0706,14.672533333333334,-44.025733333333335,-19.162133333333333,215.4837,-41.30143333333333,-0.3558666666666666,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.656,-0.010033333333333332,0.7375333333333334,0.7506333333333334,0.32155,-0.27138333333333337,-0.1098333333333333,0.14979999999999996,0.1244,0.013200000000000002,14.648133333333334,-44.212799999999994,-18.9588,215.02025,-41.158899999999996,-0.4655500000000001,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.706,-0.03036666666666667,0.6458,0.87265,0.4360833333333334,-0.19905000000000003,-0.17953333333333335,-0.14779999999999996,0.1069,-0.061099999999999995,14.6888,-44.3348,-18.7148,214.58749999999998,-41.17443333333333,-0.6712666666666666,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.756,-0.0902,0.7238333333333333,0.3662666666666667,0.072,0.2742,1.0348,-0.15233333333333332,0.05463333333333333,-0.061233333333333334,14.7864,-44.212799999999994,-18.6538,214.2205,-41.7845,-1.052,48.74350333,9.09613304,22.680000684000003,Asphalt_Ride
2022-03-11 14:29:44.806,0.038575,0.641125,0.798125,0.064575,-0.0375,1.065625,-0.1614,-0.0499,-0.0615,14.9023,-44.133500000000005,-18.4891,214.462675,-41.3213,-1.04975,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:44.856,0.024883333333333337,0.6459666666666668,0.7993,-0.0262,0.13224999999999998,-0.75645,0.2668,0.0734,0.007900000000000003,15.046666666666667,-44.013533333333335,-18.308133333333334,214.53086666666664,-40.90873333333334,-1.1411333333333333,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:44.906,-0.004566666666666666,0.7135333333333334,0.7055666666666666,-0.1145,0.4059,-2.5888,-0.2055,0.11210000000000002,-0.0301,15.189,-43.8102,-18.2268,214.5058,-40.3924,-1.3254,48.74350333,9.09613304,22.680000684000003,Asphalt_Ride
2022-03-11 14:29:44.956,0.06306,0.62444,0.8787999999999998,0.32142,-0.11665999999999999,0.48816000000000004,-0.20549999999999996,0.1121,-0.0301,15.22072,-43.75896,-18.24144,214.3402,-41.09014,-1.566,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:45.006,-0.020700000000000003,0.6509874999999999,0.04051250000000001,0.4249625000000001,-0.016524999999999998,1.0853875000000002,0.0439,-0.1393,-0.09350000000000001,15.381149999999998,-43.4564,-18.2878,214.4637,-41.154450000000004,-1.69965,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:45.056,0.03505,0.33395,0.8002833333333333,0.49805000000000005,0.34109999999999996,-1.29485,0.07090000000000002,0.31411666666666666,-0.000916666666666664,15.481799999999998,-43.1636,-18.2512,214.7078,-40.96953333333333,-1.8263333333333334,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
2022-03-11 14:29:45.106,-0.1633,1.2401,0.3596,0.5802,0.3141,-3.3884,0.08810000000000001,0.2631,0.04855,15.7624,-42.8464,-18.0926,214.7282,-41.4014,-2.1332,48.74350333,9.09613304,22.680000684,Asphalt_Ride
2022-03-11 14:29:45.156,-0.11351666666666667,0.5820833333333333,0.6742333333333334,0.053200000000000025,-0.1193,0.50155,0.0999,0.1214,0.0795,15.794933333333333,-42.828100000000006,-18.088533333333334,214.57246666666666,-41.30856666666667,-2.4095333333333335,48.74350333,9.09613304,22.680000683999996,Asphalt_Ride
