time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:11:09:903,-0.0484,0.727,0.6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:11:09:913,0.2256,0.3869,1.2408,0,0,0,0,0,0,0,0,0,0,0,0,48.74559349,9.10682726,0,Stop
15:11:09:940,0.1176,0.5979,0.8551,0,0,0,0,0,0,0,0,0,0,0,0,48.74559349,9.10682726,0,Stop
15:11:09:944,0.1176,0.5979,0.8551,0,0,0,-0.0447,0.0016,0.0128,0,0,0,0,0,0,48.74559349,9.10682726,0,Stop
15:11:09:945,-0.0905,0.7309,0.5116,0,0,0,-0.0447,0.0016,0.0128,0,0,0,0,0,0,48.74559349,9.10682726,0,Stop
15:11:09:963,-0.0313,0.661,0.7136,0,0,0,-0.0447,0.0016,0.0128,0,0,0,0,0,0,48.74559349,9.10682726,0,Stop
15:11:10:004,-0.0313,0.661,0.7136,0,0,0,-0.0447,0.0016,0.0128,25.071,-14.5912,-19.3614,0,0,0,48.74559349,9.10682726,0,Stop
15:11:10:005,0.1394,0.4703,1.0687,0,0,0,-0.0447,0.0016,0.0128,25.071,-14.5912,-19.3614,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:006,0.0631,0.6343,0.7476,0,0,0,-0.0447,0.0016,0.0128,25.071,-14.5912,-19.3614,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:006,0.0631,0.6343,0.7476,0,0,0,-0.0712,-0.0614,0.0322,25.071,-14.5912,-19.3614,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:016,-0.0418,0.6889,0.6371,0,0,0,-0.0712,-0.0614,0.0322,25.071,-14.5912,-19.3614,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:017,-0.0418,0.6889,0.6371,0,0,0,-0.0712,-0.0614,0.0322,25.071,-14.5912,-19.3614,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:071,-0.0418,0.6889,0.6371,0,0,0,-0.0712,-0.0614,0.0322,24.8392,-14.4936,-19.337,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:072,0.0247,0.5984,0.8607,0,0,0,-0.0712,-0.0614,0.0322,24.8392,-14.4936,-19.337,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:074,0.1063,0.5674,0.8747,0,0,0,-0.0712,-0.0614,0.0322,24.8392,-14.4936,-19.337,0,0,0,48.74559523,9.1068259,0,Stop
15:11:10:075,0.1063,0.5674,0.8747,0,0,0,-0.0391,-0.0236,0.0326,24.8392,-14.4936,-19.337,0,0,0,48.74559523,9.1068259,0,Stop
