time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:08:09:006,0.0958,0.5173,1.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:08:09:015,-0.0342,0.7096,0.7443,0,0,0,0,0,0,0,0,0,0,0,0,48.74558082,9.10683134,0,Stop
15:08:09:047,-0.0538,0.7729,0.4975,0,0,0,0,0,0,0,0,0,0,0,0,48.74558082,9.10683134,0,Stop
15:08:09:049,0.0452,0.6595,0.7639,0,0,0,0,0,0,0,0,0,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:056,0.0452,0.6595,0.7639,0,0,0,0.0622,0.0586,0.0043,0,0,0,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:068,0.0081,0.6047,0.9101,0,0,0,0.0622,0.0586,0.0043,0,0,0,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:110,0.0081,0.6047,0.9101,0,0,0,0.0622,0.0586,0.0043,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:114,-0.0484,0.7235,0.6642,0,0,0,0.0622,0.0586,0.0043,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:117,0.0425,0.7062,0.6481,0,0,0,0.0622,0.0586,0.0043,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:120,0.0425,0.7062,0.6481,0,0,0,0.0431,0.0091,-0.0124,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:128,0.0274,0.6361,0.8394,0,0,0,0.0431,0.0091,-0.0124,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:132,0.0274,0.6361,0.8394,0,0,0,0.0431,0.0091,-0.0124,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:177,-0.0447,0.6813,0.7559,0,0,0,0.0431,0.0091,-0.0124,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:180,-0.0046,0.6815,0.7001,0,0,0,0.0431,0.0091,-0.0124,21.8258,-23.1068,-27.3646,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:181,-0.0046,0.6815,0.7001,0,0,0,0.0431,0.0091,-0.0124,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:188,0.0051,0.6597,0.7429,0,0,0,0.0431,0.0091,-0.0124,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:190,0.0051,0.6597,0.7429,0,0,0,0.0196,0.0045,-0.0133,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:199,-0.0423,0.671,0.7747,0,0,0,0.0196,0.0045,-0.0133,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:201,-0.0423,0.671,0.7747,0.0461,-0.029,0.0844,0.0196,0.0045,-0.0133,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:227,0.02,0.6771,0.739,0.0461,-0.029,0.0844,0.0196,0.0045,-0.0133,22.1918,-23.2166,-26.9254,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:243,0.02,0.6771,0.739,0.0461,-0.029,0.0844,0.0196,0.0045,-0.0133,22.5578,-23.119,-26.9132,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:246,0.0428,0.6788,0.7153,0.0461,-0.029,0.0844,0.0196,0.0045,-0.0133,22.5578,-23.119,-26.9132,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:260,0.0428,0.6788,0.7153,0.0461,-0.029,0.0844,0.0039,0.0024,-0.012,22.5578,-23.119,-26.9132,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:268,-0.0457,0.6788,0.7443,0.0461,-0.029,0.0844,0.0039,0.0024,-0.012,22.5578,-23.119,-26.9132,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:269,-0.0457,0.6788,0.7443,-0.0861,-0.0841,0.1283,0.0039,0.0024,-0.012,22.5578,-23.119,-26.9132,0,0,0,48.74558123,9.10683321,0,Stop
15:08:09:271,-0.0457,0.6788,0.7443,-0.0861,-0.0841,0.1283,0.0039,0.0024,-0.012,22.5578,-23.119,-26.9132,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:311,-0.0457,0.6788,0.7443,-0.0861,-0.0841,0.1283,0.0039,0.0024,-0.012,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:313,-0.0325,0.6696,0.7627,-0.0861,-0.0841,0.1283,0.0039,0.0024,-0.012,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:314,0.0171,0.6796,0.7338,-0.0861,-0.0841,0.1283,0.0039,0.0024,-0.012,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:328,0.0171,0.6796,0.7338,-0.0861,-0.0841,0.1283,-0.0013,-0.0169,0.0007,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:329,-0.0002,0.6881,0.7246,-0.0861,-0.0841,0.1283,-0.0013,-0.0169,0.0007,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
15:08:09:339,-0.0188,0.6705,0.7605,-0.0861,-0.0841,0.1283,-0.0013,-0.0169,0.0007,22.326,-23.119,-27.1084,275.7975,-43.7766,-0.2906,48.74558123,9.10683321,0,Stop
