time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:58:38:989,-0.2577,0.7008,0.5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:58:38:989,-0.2329,0.6473,0.7661,0,0,0,0,0,0,0,0,0,0,0,0,48.7455535,9.10684382,0,Stop
14:58:39:020,-0.1728,0.5823,0.8837,0,0,0,0,0,0,0,0,0,0,0,0,48.7455535,9.10684382,0,Stop
14:58:39:025,-0.1728,0.5823,0.8837,0,0,0,-0.0341,-0.0451,-0.0362,0,0,0,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:027,-0.2132,0.6551,0.6769,0,0,0,-0.0341,-0.0451,-0.0362,0,0,0,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:047,-0.2346,0.6527,0.7014,0,0,0,-0.0341,-0.0451,-0.0362,0,0,0,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:085,-0.2346,0.6527,0.7014,0,0,0,-0.0341,-0.0451,-0.0362,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:087,-0.1906,0.5906,0.8492,0,0,0,-0.0341,-0.0451,-0.0362,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:088,-0.1361,0.5964,0.7847,0,0,0,-0.0341,-0.0451,-0.0362,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:090,-0.1361,0.5964,0.7847,0,0,0,-0.0205,0.0124,0.0581,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:096,-0.1594,0.6146,0.7199,0,0,0,-0.0205,0.0124,0.0581,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:098,-0.1594,0.6146,0.7199,0,0,0,-0.0205,0.0124,0.0581,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:130,-0.1538,0.5928,0.8087,0,0,0,-0.0205,0.0124,0.0581,36.6122,-19.1662,-27.0474,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:152,-0.1538,0.5928,0.8087,0,0,0,-0.0205,0.0124,0.0581,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:155,-0.1371,0.6146,0.7857,0,0,0,-0.0205,0.0124,0.0581,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:158,-0.1371,0.6146,0.7857,0,0,0,-0.0037,-0.01,-0.0209,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:166,-0.1538,0.6453,0.716,0,0,0,-0.0037,-0.01,-0.0209,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:169,-0.1538,0.6453,0.716,0.1935,-0.1258,0.1086,-0.0037,-0.01,-0.0209,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:184,-0.1972,0.6336,0.7549,0.1935,-0.1258,0.1086,-0.0037,-0.01,-0.0209,36.5268,-19.3736,-26.84,0,0,0,48.74555395,9.10684586,0,Stop
14:58:39:217,-0.1972,0.6336,0.7549,0.1935,-0.1258,0.1086,-0.0037,-0.01,-0.0209,36.4292,-19.3492,-26.8522,0,0,0,48.74555395,9.10684586,0,Stop
