time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
12:08:15:532,0.1811,0.5402,0.8627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
12:08:15:533,0.109,0.5991,0.726,0,0,0,0,0,0,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:533,0.0657,0.583,0.7886,0,0,0,0,0,0,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:564,0.1384,0.5107,0.9289,0,0,0,0,0,0,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:570,0.1384,0.5107,0.9289,0,0,0,0.0072,0.0129,0.0005,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:576,0.1521,0.5676,0.781,0,0,0,0.0072,0.0129,0.0005,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:591,0.1288,0.5669,0.7979,0,0,0,0.0072,0.0129,0.0005,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:622,0.1342,0.5358,0.8725,0,0,0,0.0072,0.0129,0.0005,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:624,0.1342,0.5358,0.8725,0,0,0,0.0117,0.0109,0.0024,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:628,0.1244,0.5554,0.8289,0,0,0,0.0117,0.0109,0.0024,0,0,0,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:629,0.1244,0.5554,0.8289,0,0,0,0.0117,0.0109,0.0024,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:642,0.1227,0.5703,0.7927,0,0,0,0.0117,0.0109,0.0024,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:644,0.1227,0.5703,0.7927,0,0,0,0.0117,0.0109,0.0024,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:676,0.1381,0.5493,0.8509,0,0,0,0.0117,0.0109,0.0024,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:691,0.1246,0.5613,0.8302,0,0,0,0.0117,0.0109,0.0024,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:692,0.1246,0.5613,0.8302,0,0,0,0.0016,-0.0064,0.0043,-14.6766,-5.5266,-48.2754,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:697,0.1246,0.5613,0.8302,0,0,0,0.0016,-0.0064,0.0043,-14.6034,-5.5022,-48.3364,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:711,0.133,0.5696,0.7942,0,0,0,0.0016,-0.0064,0.0043,-14.6034,-5.5022,-48.3364,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:714,0.133,0.5696,0.7942,0.0275,-0.0071,0.0252,0.0016,-0.0064,0.0043,-14.6034,-5.5022,-48.3364,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:724,0.1325,0.5539,0.8372,0.0275,-0.0071,0.0252,0.0016,-0.0064,0.0043,-14.6034,-5.5022,-48.3364,0,0,0,48.72597203,9.08640528,0,Stop
12:08:15:766,0.1237,0.5551,0.8365,0.0275,-0.0071,0.0252,0.0016,-0.0064,0.0043,-14.6034,-5.5022,-48.3364,0,0,0,48.72597203,9.08640528,0,Stop
