time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
13:10:40:467,0.1655,0.8108,0.6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
13:10:40:468,0.1564,0.8468,0.53,0,0,0,0,0,0,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:488,0.2933,0.8604,0.3855,0,0,0,0,0,0,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:499,0.3373,0.836,0.4442,0,0,0,0,0,0,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:503,0.3373,0.836,0.4442,0,0,0,0.0438,-0.0614,0.0301,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:521,0.2202,0.8286,0.552,0,0,0,0.0438,-0.0614,0.0301,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:523,0.1643,0.8409,0.54,0,0,0,0.0438,-0.0614,0.0301,0,0,0,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:558,0.1643,0.8409,0.54,0,0,0,0.0438,-0.0614,0.0301,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:561,0.2591,0.8455,0.4679,0,0,0,0.0438,-0.0614,0.0301,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:562,0.2591,0.8455,0.4679,0,0,0,0.0249,-0.0346,0.0047,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:567,0.3048,0.8414,0.443,0,0,0,0.0249,-0.0346,0.0047,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:569,0.3048,0.8414,0.443,0,0,0,0.0249,-0.0346,0.0047,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:584,0.2342,0.8424,0.499,0,0,0,0.0249,-0.0346,0.0047,17.1654,-41.1262,-4.7946,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:625,0.2342,0.8424,0.499,0,0,0,0.0249,-0.0346,0.0047,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:630,0.1895,0.8363,0.5437,0,0,0,0.0249,-0.0346,0.0047,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:631,0.2327,0.8414,0.5009,0,0,0,0.0249,-0.0346,0.0047,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:633,0.2327,0.8414,0.5009,0,0,0,-0.0052,-0.0013,-0.0124,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:638,0.2779,0.8477,0.4444,0,0,0,-0.0052,-0.0013,-0.0124,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:640,0.2779,0.8477,0.4444,-0.1226,-0.0119,0.1049,-0.0052,-0.0013,-0.0124,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:685,0.2611,0.8433,0.4789,-0.1226,-0.0119,0.1049,-0.0052,-0.0013,-0.0124,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:687,0.2144,0.8416,0.5241,-0.1226,-0.0119,0.1049,-0.0052,-0.0013,-0.0124,16.8848,-41.358,-5.5144,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:693,0.2144,0.8416,0.5241,-0.1226,-0.0119,0.1049,-0.0052,-0.0013,-0.0124,16.7262,-41.5044,-5.8682,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:697,0.2144,0.8416,0.5241,-0.1226,-0.0119,0.1049,-0.0158,0.0099,-0.015,16.7262,-41.5044,-5.8682,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:707,0.2144,0.8416,0.5241,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.7262,-41.5044,-5.8682,0,0,0,48.77785806,9.16926887,0,Stop
13:10:40:708,0.2144,0.8416,0.5241,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.7262,-41.5044,-5.8682,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:710,0.2249,0.8431,0.4997,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.7262,-41.5044,-5.8682,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:721,0.2767,0.8468,0.4608,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.7262,-41.5044,-5.8682,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:758,0.2767,0.8468,0.4608,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:760,0.2745,0.8468,0.4671,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:762,0.2381,0.839,0.5038,-0.1696,-0.0129,0.1706,-0.0158,0.0099,-0.015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:767,0.2381,0.839,0.5038,-0.1696,-0.0129,0.1706,-0.004,0.0156,0.0015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:778,0.243,0.8343,0.5082,-0.1696,-0.0129,0.1706,-0.004,0.0156,0.0015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:779,0.243,0.8343,0.5082,-0.0632,0.0038,0.0971,-0.004,0.0156,0.0015,16.8482,-41.5776,-5.6852,238.9336,-60.753,14.886,48.77785806,9.16926887,0,Stop
13:10:40:781,0.243,0.8343,0.5082,-0.0632,0.0038,0.0971,-0.004,0.0156,0.0015,16.8482,-41.5776,-5.6852,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:825,0.243,0.8343,0.5082,-0.0632,0.0038,0.0971,-0.004,0.0156,0.0015,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:828,0.283,0.8387,0.4738,-0.0632,0.0038,0.0971,-0.004,0.0156,0.0015,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:831,0.2918,0.8375,0.4708,-0.0632,0.0038,0.0971,-0.004,0.0156,0.0015,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:837,0.2918,0.8375,0.4708,-0.0632,0.0038,0.0971,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:845,0.2674,0.8277,0.5033,-0.0632,0.0038,0.0971,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:847,0.2674,0.8277,0.5033,0.0966,-0.0162,0.0115,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,238.2083,-60.248,14.3107,48.77785806,9.16926887,0,Stop
13:10:40:849,0.2674,0.8277,0.5033,0.0966,-0.0162,0.0115,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,237.951,-60.0366,14.1227,48.77785806,9.16926887,0,Stop
13:10:40:885,0.2655,0.8172,0.5134,0.0966,-0.0162,0.0115,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,237.951,-60.0366,14.1227,48.77785806,9.16926887,0,Stop
13:10:40:887,0.3197,0.8157,0.4831,0.0966,-0.0162,0.0115,0.0134,0.0333,0.0226,16.8726,-41.6142,-5.7218,237.951,-60.0366,14.1227,48.77785806,9.16926887,0,Stop
