time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
13:08:10:416,0.0054,0.8206,0.6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
13:08:10:417,0.0164,0.7932,0.7207,0,0,0,0,0,0,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:418,0.1506,0.8394,0.5021,0,0,0,0,0,0,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:419,0.2373,0.8446,0.4078,0,0,0,0,0,0,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:451,0.2373,0.8446,0.4078,0,0,0,0.045,-0.0983,0.1602,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:452,0.2068,0.794,0.6033,0,0,0,0.045,-0.0983,0.1602,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:477,0.1127,0.7791,0.6984,0,0,0,0.045,-0.0983,0.1602,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:487,0.0591,0.8463,0.5356,0,0,0,0.045,-0.0983,0.1602,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:497,0.0591,0.8463,0.5356,0,0,0,0.0517,0.0659,-0.1009,0,0,0,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:505,0.0591,0.8463,0.5356,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:507,0.0723,0.8736,0.4388,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:516,0.1249,0.8257,0.5686,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:517,0.1249,0.8257,0.5686,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:539,0.1752,0.782,0.6552,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:566,0.1983,0.8113,0.5576,0,0,0,0.0517,0.0659,-0.1009,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:568,0.1983,0.8113,0.5576,0,0,0,-0.0229,-0.0387,0.0707,-22.3016,-23.3142,-35.319,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:575,0.1983,0.8113,0.5576,0,0,0,-0.0229,-0.0387,0.0707,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:590,0.1584,0.8446,0.4811,0,0,0,-0.0229,-0.0387,0.0707,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:593,0.1584,0.8446,0.4811,-0.499,0.1046,0.0286,-0.0229,-0.0387,0.0707,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:608,0.1012,0.8372,0.5452,-0.499,0.1046,0.0286,-0.0229,-0.0387,0.0707,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:635,0.1012,0.8372,0.5452,-0.499,0.1046,0.0286,-0.0222,0.0149,-0.0072,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:637,0.0919,0.815,0.6131,-0.499,0.1046,0.0286,-0.0222,0.0149,-0.0072,-22.2406,-22.875,-34.6358,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:640,0.0919,0.815,0.6131,-0.499,0.1046,0.0286,-0.0222,0.0149,-0.0072,-22.2284,-22.9116,-34.709,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:641,0.143,0.8152,0.573,-0.499,0.1046,0.0286,-0.0222,0.0149,-0.0072,-22.2284,-22.9116,-34.709,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:655,0.1934,0.8245,0.5131,-0.499,0.1046,0.0286,-0.0222,0.0149,-0.0072,-22.2284,-22.9116,-34.709,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:658,0.1934,0.8245,0.5131,0.1715,-0.0779,0.1485,-0.0222,0.0149,-0.0072,-22.2284,-22.9116,-34.709,0,0,0,48.77690587,9.169184,0,Stop
13:08:10:659,0.1934,0.8245,0.5131,0.1715,-0.0779,0.1485,-0.0222,0.0149,-0.0072,-22.2284,-22.9116,-34.709,44.6729,-57.1683,7.9214,48.77690587,9.169184,0,Stop
