time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:01:31:817,-0.211,0.5845,0.9681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:01:31:817,-0.231,0.738,0.5503,0,0,0,0,0,0,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:818,-0.0726,0.6954,0.606,0,0,0,0,0,0,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:846,-0.0865,0.5857,0.8944,0,0,0,0,0,0,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:851,-0.0865,0.5857,0.8944,0,0,0,-0.0397,-0.0111,0.0217,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:852,-0.2229,0.6426,0.8104,0,0,0,-0.0397,-0.0111,0.0217,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:876,-0.1628,0.6898,0.663,0,0,0,-0.0397,-0.0111,0.0217,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:912,-0.1628,0.6898,0.663,0,0,0,-0.0003,-0.03,-0.0047,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:915,-0.0516,0.6429,0.7204,0,0,0,-0.0003,-0.03,-0.0047,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:916,-0.1337,0.6277,0.8026,0,0,0,-0.0003,-0.03,-0.0047,0,0,0,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:918,-0.1337,0.6277,0.8026,0,0,0,-0.0003,-0.03,-0.0047,32.4764,-18.2756,-33.0498,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:924,-0.1914,0.6578,0.7595,0,0,0,-0.0003,-0.03,-0.0047,32.4764,-18.2756,-33.0498,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:926,-0.1914,0.6578,0.7595,0,0,0,-0.0003,-0.03,-0.0047,32.4764,-18.2756,-33.0498,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:943,-0.0917,0.6426,0.7363,0,0,0,-0.0003,-0.03,-0.0047,32.4764,-18.2756,-33.0498,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:978,-0.0917,0.6426,0.7363,0,0,0,-0.0003,-0.03,-0.0047,32.3666,-18.178,-32.696,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:980,-0.0997,0.6434,0.7419,0,0,0,-0.0003,-0.03,-0.0047,32.3666,-18.178,-32.696,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:982,-0.0997,0.6434,0.7419,0,0,0,0.0033,-0.0628,-0.0499,32.3666,-18.178,-32.696,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:994,-0.166,0.6556,0.7547,0,0,0,0.0033,-0.0628,-0.0499,32.3666,-18.178,-32.696,0,0,0,48.74554767,9.10687611,0,Stop
15:01:31:995,-0.166,0.6556,0.7547,0.0757,0.0052,-0.0385,0.0033,-0.0628,-0.0499,32.3666,-18.178,-32.696,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:011,-0.132,0.6483,0.7634,0.0757,0.0052,-0.0385,0.0033,-0.0628,-0.0499,32.3666,-18.178,-32.696,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:027,-0.1146,0.66,0.7236,0.0757,0.0052,-0.0385,0.0033,-0.0628,-0.0499,32.3666,-18.178,-32.696,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:044,-0.1146,0.66,0.7236,0.0757,0.0052,-0.0385,0.0033,-0.0628,-0.0499,32.8424,-18.0072,-32.5374,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:046,-0.1329,0.6612,0.7363,0.0757,0.0052,-0.0385,0.0033,-0.0628,-0.0499,32.8424,-18.0072,-32.5374,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:049,-0.1329,0.6612,0.7363,0.0757,0.0052,-0.0385,0.0011,-0.0372,-0.0302,32.8424,-18.0072,-32.5374,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:061,-0.1417,0.6617,0.7561,0.0757,0.0052,-0.0385,0.0011,-0.0372,-0.0302,32.8424,-18.0072,-32.5374,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:062,-0.1417,0.6617,0.7561,0.0522,-0.009,-0.024,0.0011,-0.0372,-0.0302,32.8424,-18.0072,-32.5374,0,0,0,48.74554851,9.10687653,0,Stop
15:01:32:063,-0.1417,0.6617,0.7561,0.0522,-0.009,-0.024,0.0011,-0.0372,-0.0302,32.8424,-18.0072,-32.5374,286.3079,-40.7985,-7.538,48.74554851,9.10687653,0,Stop
15:01:32:113,-0.1359,0.6703,0.7287,0.0522,-0.009,-0.024,0.0011,-0.0372,-0.0302,32.8424,-18.0072,-32.5374,286.3079,-40.7985,-7.538,48.74554851,9.10687653,0,Stop
