time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:54:31:064,0.0665,0.7358,0.6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:54:31:100,-0.0958,0.7796,0.6591,0,0,0,0,0,0,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:103,-0.1682,0.8042,0.6102,0,0,0,0,0,0,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:107,-0.1682,0.8042,0.6102,0,0,0,0.1304,0.1847,-0.0514,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:112,-0.0129,0.7548,0.626,0,0,0,0.1304,0.1847,-0.0514,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:135,-0.0205,0.7407,0.6957,0,0,0,0.1304,0.1847,-0.0514,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:163,-0.1068,0.7925,0.6085,0,0,0,0.1304,0.1847,-0.0514,0,0,0,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:165,-0.1068,0.7925,0.6085,0,0,0,0.1304,0.1847,-0.0514,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:170,-0.1068,0.7925,0.6085,0,0,0,-0.0067,0.0298,0.0232,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:171,-0.0428,0.7607,0.6559,0,0,0,-0.0067,0.0298,0.0232,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:172,-0.0428,0.7607,0.6559,0,0,0,-0.0067,0.0298,0.0232,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:191,-0.0474,0.7573,0.6493,0,0,0,-0.0067,0.0298,0.0232,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
14:54:31:230,-0.0789,0.7712,0.6495,0,0,0,-0.0067,0.0298,0.0232,33.3914,-28.182,-27.0108,0,0,0,48.7455711,9.10686803,0,Stop
