time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:12:35:460,0.1323,0.571,0.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:12:35:461,0.0611,0.7399,0.5447,0,0,0,0,0,0,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:461,0.1633,0.6788,0.7131,0,0,0,0,0,0,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:488,0.1276,0.6111,0.8612,0,0,0,0,0,0,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:493,0.1276,0.6111,0.8612,0,0,0,-0.0137,0.0128,0.0115,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:495,0.0748,0.6747,0.7456,0,0,0,-0.0137,0.0128,0.0115,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:516,0.1582,0.6727,0.6771,0,0,0,-0.0137,0.0128,0.0115,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:528,0.1342,0.6341,0.8021,0,0,0,-0.0137,0.0128,0.0115,0,0,0,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:556,0.1342,0.6341,0.8021,0,0,0,-0.0137,0.0128,0.0115,-27.5964,-26.5472,-31.4882,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:559,0.0635,0.6683,0.7674,0,0,0,-0.0137,0.0128,0.0115,-27.5964,-26.5472,-31.4882,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:562,0.0635,0.6683,0.7674,0,0,0,-0.0092,-0.0289,0.0105,-27.5964,-26.5472,-31.4882,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:568,0.1645,0.6622,0.7089,0,0,0,-0.0092,-0.0289,0.0105,-27.5964,-26.5472,-31.4882,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:570,0.1645,0.6622,0.7089,0,0,0,-0.0092,-0.0289,0.0105,-27.5964,-26.5472,-31.4882,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:622,0.1645,0.6622,0.7089,0,0,0,-0.0092,-0.0289,0.0105,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:625,0.1469,0.6475,0.7634,0,0,0,-0.0092,-0.0289,0.0105,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:629,0.0878,0.6634,0.7654,0,0,0,-0.0092,-0.0289,0.0105,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:631,0.0878,0.6634,0.7654,0,0,0,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:633,0.1633,0.6492,0.738,0,0,0,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:634,0.1633,0.6492,0.738,0.0232,-0.0105,-0.0398,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:651,0.1438,0.6534,0.7443,0.0232,-0.0105,-0.0398,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:688,0.1149,0.6539,0.7686,0.0232,-0.0105,-0.0398,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:691,0.1652,0.6475,0.7468,0.0232,-0.0105,-0.0398,-0.0091,-0.006,0.0244,-27.6818,-26.4374,-31.5492,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:694,0.1652,0.6475,0.7468,0.0232,-0.0105,-0.0398,-0.0091,-0.006,0.0244,-27.938,-26.5228,-31.7932,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:695,0.1652,0.6475,0.7468,0.0232,-0.0105,-0.0398,0.0008,0.0049,-0.0033,-27.938,-26.5228,-31.7932,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:704,0.1401,0.6568,0.7436,0.0232,-0.0105,-0.0398,0.0008,0.0049,-0.0033,-27.938,-26.5228,-31.7932,0,0,0,48.74562125,9.10609508,0,Stop
15:12:35:706,0.1401,0.6568,0.7436,0.0728,-0.0283,-0.0074,0.0008,0.0049,-0.0033,-27.938,-26.5228,-31.7932,0,0,0,48.74562125,9.10609508,0,Stop
