time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
15:15:22:964,-0.0112,0.6754,0.7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
15:15:22:964,-0.0002,0.705,0.6216,0,0,0,0,0,0,0,0,0,0,0,0,48.74563119,9.10610275,0,Stop
15:15:22:994,0.0211,0.6265,0.8221,0,0,0,0,0,0,0,0,0,0,0,0,48.74563119,9.10610275,0,Stop
15:15:22:998,0.0211,0.6265,0.8221,0,0,0,0.0447,0.0197,-0.0226,0,0,0,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:021,-0.0325,0.6475,0.8001,0,0,0,0.0447,0.0197,-0.0226,0,0,0,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:023,0.0176,0.6793,0.6948,0,0,0,0.0447,0.0197,-0.0226,0,0,0,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:052,0.0508,0.6444,0.7676,0,0,0,0.0447,0.0197,-0.0226,0,0,0,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:054,0.0508,0.6444,0.7676,0,0,0,0.0252,0.0142,-0.01,0,0,0,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:057,0.0508,0.6444,0.7676,0,0,0,0.0252,0.0142,-0.01,-19.5566,-21.6062,-20.2764,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:059,-0.0345,0.6566,0.7896,0,0,0,0.0252,0.0142,-0.01,-19.5566,-21.6062,-20.2764,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:072,0.0085,0.6636,0.728,0,0,0,0.0252,0.0142,-0.01,-19.5566,-21.6062,-20.2764,0,0,0,48.74563223,9.10610487,0,Stop
15:15:23:075,0.0085,0.6636,0.728,0,0,0,0.0252,0.0142,-0.01,-19.5566,-21.6062,-20.2764,0,0,0,48.74563223,9.10610487,0,Stop
