time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:54:53:975,0.2114,0.6903,0.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:54:53:976,0.1851,0.6675,0.728,0,0,0,0,0,0,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:53:976,0.1232,0.6862,0.7456,0,0,0,0,0,0,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:008,0.184,0.6901,0.6938,0,0,0,0,0,0,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:018,0.184,0.6901,0.6938,0,0,0,0.0028,0.0224,-0.0003,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:020,0.1858,0.661,0.736,0,0,0,0.0028,0.0224,-0.0003,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:035,0.1308,0.6774,0.7255,0,0,0,0.0028,0.0224,-0.0003,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:070,0.1308,0.6774,0.7255,0,0,0,0.006,0.0212,0.0184,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:072,0.1978,0.6658,0.7199,0,0,0,0.006,0.0212,0.0184,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:074,0.2017,0.6622,0.7272,0,0,0,0.006,0.0212,0.0184,0,0,0,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:075,0.2017,0.6622,0.7272,0,0,0,0.006,0.0212,0.0184,4.9654,-16.5676,-43.4808,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:090,0.1425,0.6825,0.7358,0,0,0,0.006,0.0212,0.0184,4.9654,-16.5676,-43.4808,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:092,0.1425,0.6825,0.7358,0,0,0,0.006,0.0212,0.0184,4.9654,-16.5676,-43.4808,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:102,0.1782,0.683,0.7072,0,0,0,0.006,0.0212,0.0184,4.9654,-16.5676,-43.4808,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:139,0.1782,0.683,0.7072,0,0,0,0.006,0.0212,0.0184,4.5506,-16.9214,-43.2124,0,0,0,48.74311868,9.10369584,0,Stop
14:54:54:144,0.1765,0.6791,0.7214,0,0,0,0.006,0.0212,0.0184,4.5506,-16.9214,-43.2124,0,0,0,48.74311868,9.10369584,0,Stop
