time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
14:51:37:652,-0.186,0.8125,0.5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
14:51:37:653,-0.0971,0.7128,0.7639,0,0,0,0,0,0,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:653,-0.055,0.7169,0.7126,0,0,0,0,0,0,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:683,-0.1344,0.7974,0.5381,0,0,0,0,0,0,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:688,-0.1344,0.7974,0.5381,0,0,0,-0.0053,-0.0225,0.0067,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:691,-0.1594,0.7813,0.6097,0,0,0,-0.0053,-0.0225,0.0067,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:708,-0.0638,0.7072,0.7544,0,0,0,-0.0053,-0.0225,0.0067,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:729,-0.0633,0.7512,0.6285,0,0,0,-0.0053,-0.0225,0.0067,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:740,-0.0633,0.7512,0.6285,0,0,0,-0.0174,-0.0142,-0.0067,0,0,0,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:747,-0.0633,0.7512,0.6285,0,0,0,-0.0174,-0.0142,-0.0067,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:750,-0.1283,0.7749,0.605,0,0,0,-0.0174,-0.0142,-0.0067,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:761,-0.1144,0.7531,0.6649,0,0,0,-0.0174,-0.0142,-0.0067,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:762,-0.1144,0.7531,0.6649,0,0,0,-0.0174,-0.0142,-0.0067,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:810,-0.1144,0.7531,0.6649,0,0,0,-0.0084,-0.0142,-0.0277,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:811,-0.0723,0.7402,0.6759,0,0,0,-0.0084,-0.0142,-0.0277,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:812,-0.109,0.7705,0.6087,0,0,0,-0.0084,-0.0142,-0.0277,33.4402,-31.6224,-24.4122,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:813,-0.109,0.7705,0.6087,0,0,0,-0.0084,-0.0142,-0.0277,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:828,-0.1342,0.7658,0.6381,0,0,0,-0.0084,-0.0142,-0.0277,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:830,-0.1342,0.7658,0.6381,0.0934,-0.0385,0.0389,-0.0084,-0.0142,-0.0277,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:841,-0.1168,0.7539,0.6556,0.0934,-0.0385,0.0389,-0.0084,-0.0142,-0.0277,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:881,-0.1168,0.7539,0.6556,0.0934,-0.0385,0.0389,-0.0045,-0.0028,-0.0248,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:882,-0.1195,0.7675,0.6319,0.0934,-0.0385,0.0389,-0.0045,-0.0028,-0.0248,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:884,-0.1264,0.7734,0.6243,0.0934,-0.0385,0.0389,-0.0045,-0.0028,-0.0248,33.1474,-31.3296,-24.9124,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:885,-0.1264,0.7734,0.6243,0.0934,-0.0385,0.0389,-0.0045,-0.0028,-0.0248,33.1718,-31.1954,-24.9856,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:899,-0.1264,0.7734,0.6243,-0.0139,0.0211,-0.0046,-0.0045,-0.0028,-0.0248,33.1718,-31.1954,-24.9856,0,0,0,48.74554469,9.106875,0,Stop
14:51:37:901,-0.1264,0.7734,0.6243,-0.0139,0.0211,-0.0046,-0.0045,-0.0028,-0.0248,33.1718,-31.1954,-24.9856,266.1862,-49.4998,-5.9599,48.74554469,9.106875,0,Stop
14:51:37:903,-0.1188,0.7668,0.6319,-0.0139,0.0211,-0.0046,-0.0045,-0.0028,-0.0248,33.1718,-31.1954,-24.9856,266.1862,-49.4998,-5.9599,48.74554469,9.106875,0,Stop
14:51:37:923,-0.1293,0.7751,0.6212,-0.0139,0.0211,-0.0046,-0.0045,-0.0028,-0.0248,33.1718,-31.1954,-24.9856,266.1862,-49.4998,-5.9599,48.74554469,9.106875,0,Stop
14:51:37:947,-0.1293,0.7751,0.6212,-0.0139,0.0211,-0.0046,-0.0045,-0.0028,-0.0248,33.1962,-31.2686,-24.9612,266.1862,-49.4998,-5.9599,48.74554469,9.106875,0,Stop
