time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Labels
11:53:57:143,0.0861,0.619,0.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop
11:53:57:143,0.0391,0.6534,0.738,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:153,0.0425,0.639,0.7715,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:181,0.0768,0.6151,0.8136,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:184,0.0577,0.64,0.7537,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:205,0.0631,0.6282,0.7832,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:223,0.0714,0.6197,0.7937,0,0,0,0,0,0,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:224,0.0714,0.6197,0.7937,0,0,0,0.0009,0.0104,0.0104,0,0,0,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:244,0.0714,0.6197,0.7937,0,0,0,0.0009,0.0104,0.0104,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:244,0.0613,0.6326,0.7639,0,0,0,0.0009,0.0104,0.0104,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:264,0.0721,0.6277,0.782,0,0,0,0.0009,0.0104,0.0104,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:266,0.0721,0.6277,0.782,0,0,0,0.0009,0.0104,0.0104,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:294,0.0648,0.626,0.7891,0,0,0,0.0009,0.0104,0.0104,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:298,0.0648,0.626,0.7891,0,0,0,0.0003,-0.0007,0.0007,2.7938,-50.996,-24.1072,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:311,0.0648,0.626,0.7891,0,0,0,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:314,0.0635,0.6326,0.7693,0,0,0,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:333,0.0635,0.6326,0.7693,0.0199,-0.0073,-0.0136,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:336,0.0714,0.6248,0.7803,0.0199,-0.0073,-0.0136,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:338,0.0577,0.6231,0.7891,0.0199,-0.0073,-0.0136,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:362,0.0662,0.6309,0.77,0.0199,-0.0073,-0.0136,0.0003,-0.0007,0.0007,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:365,0.0662,0.6309,0.77,0.0199,-0.0073,-0.0136,-0.0047,-0.0119,-0.0141,1.9764,-50.9716,-24.4854,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:378,0.0662,0.6309,0.77,0.0199,-0.0073,-0.0136,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:380,0.0807,0.6238,0.7825,0.0199,-0.0073,-0.0136,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:394,0.0599,0.6243,0.7891,0.0199,-0.0073,-0.0136,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:402,0.0599,0.6243,0.7891,-0.0185,0.0019,-0.0242,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,0,0,0,48.72779847,9.08790328,0,Stop
11:53:57:403,0.0599,0.6243,0.7891,-0.0185,0.0019,-0.0242,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:432,0.0662,0.6304,0.7678,-0.0185,0.0019,-0.0242,-0.0047,-0.0119,-0.0141,1.5372,-51.0814,-24.583,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:434,0.0662,0.6304,0.7678,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.5372,-51.0814,-24.583,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:444,0.0662,0.6304,0.7678,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:445,0.0763,0.6287,0.7764,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:475,0.0628,0.6295,0.7866,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:477,0.0684,0.6334,0.7691,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.9042,-38.6661,3.7869,48.72779847,9.08790328,0,Stop
11:53:57:479,0.0684,0.6334,0.7691,-0.0185,0.0019,-0.0242,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:480,0.0684,0.6334,0.7691,0.0209,0.0011,-0.0258,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:495,0.0635,0.6314,0.773,0.0209,0.0011,-0.0258,-0.0036,-0.0059,-0.0226,1.3786,-51.0204,-24.7172,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:500,0.0635,0.6314,0.773,0.0209,0.0011,-0.0258,-0.0005,0.0096,-0.0129,1.3786,-51.0204,-24.7172,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:511,0.0635,0.6314,0.773,0.0209,0.0011,-0.0258,-0.0005,0.0096,-0.0129,1.3054,-51.057,-24.6562,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:538,0.0494,0.6295,0.784,0.0209,0.0011,-0.0258,-0.0005,0.0096,-0.0129,1.3054,-51.057,-24.6562,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
11:53:57:540,0.0596,0.6321,0.7757,0.0209,0.0011,-0.0258,-0.0005,0.0096,-0.0129,1.3054,-51.057,-24.6562,193.6942,-38.7007,3.7386,48.72779847,9.08790328,0,Stop
